,yes-sentiment,category,hotel_id,cpt,fileId,iId,gold,text,date,sentiment,cpts,sentiment_mean,date_period,cpt_id,cpt_label,TS_LEN
11_1,2,pool,327,0,11,1,True,Nice pool and jacuzi,2015-08-12,0.4983667731285095,"[0, 115, 146]",0.2047972555609717,"['2015-01-14', '2018-11-02']",11_0,b,8
11_2,2,pool,327,0,11,2,True,Rooms adjacent to the pool brilliant fun,2015-09-01,0.494136095046997,"[0, 115, 146]",0.2047972555609717,"['2015-01-14', '2018-11-02']",11_0,b,8
11_5,2,pool,327,0,11,5,True,Free parking breakfast included nice staff good pool close to the sea,2016-04-19,0.4994707703590393,"[0, 115, 146]",0.2047972555609717,"['2015-01-14', '2018-11-02']",11_0,b,8
11_6,2,pool,327,0,11,6,True,Location pool laundry and very friendly and helpful staff,2016-06-23,0.4997562766075134,"[0, 115, 146]",0.2047972555609717,"['2015-01-14', '2018-11-02']",11_0,b,8
11_7,2,pool,327,0,11,7,True,Nice hot tub and pool excellent location 5 min from beach,2016-07-05,0.4997888207435608,"[0, 115, 146]",0.2047972555609717,"['2015-01-14', '2018-11-02']",11_0,b,8
11_8,2,pool,327,0,11,8,True,The grandkids loved the heated pool,2017-01-06,0.4850881695747376,"[0, 115, 146]",0.2047972555609717,"['2015-01-14', '2018-11-02']",11_0,b,8
11_9,2,pool,327,0,11,9,True,A convenient location to the areas activities and the hot tub and swimming pool were working Excellent location THe ocean is just a short 4 minute walk from the hotel,2017-08-09,0.4998669624328613,"[0, 115, 146]",0.2047972555609717,"['2015-01-14', '2018-11-02']",11_0,b,8
11_14,2,pool,327,1,11,14,True,Pool area not the best,2019-07-14,-0.4954854846000672,"[0, 115, 146]",-0.021809336879561023,"['2018-12-03', '2020-02-01']",11_1,,5
11_15,2,pool,327,1,11,15,True,Lack of lighting in the pool Jacuzi area,2019-08-14,-0.4995037019252777,"[0, 115, 146]",-0.021809336879561023,"['2018-12-03', '2020-02-01']",11_1,,5
11_16,2,pool,327,1,11,16,True,The pool needs some help,2019-09-15,-0.4787509739398956,"[0, 115, 146]",-0.021809336879561023,"['2018-12-03', '2020-02-01']",11_1,,5
11_17,2,pool,327,1,11,17,True,Bathroom need towel rack and hooks to hang towels and swim wear,2019-09-15,-0.4946216344833374,"[0, 115, 146]",-0.021809336879561023,"['2018-12-03', '2020-02-01']",11_1,,5
11_18,2,pool,327,1,11,18,True,We enjoyed swimming in the pool as the weather was quite hot in Sept However the pool area is small and not very appealing but the water is clean,2019-09-27,-0.4825038015842438,"[0, 115, 146]",-0.021809336879561023,"['2018-12-03', '2020-02-01']",11_1,,5
13_0,2,restaurant,327,0,13,0,True,continental breakfast waiting for us with muffins bagels and cream cheese or butter cereal and milk tea coffee and orange juice,2015-01-28,0.4643011689186096,"[0, 40, 390]",0.2989272944629192,"['2015-01-04', '2015-06-14']",13_0,b,6
13_1,2,restaurant,327,0,13,1,True,The pastries at the free continental breakfast are delivered fresh each morning from a local bakery and were as good as any I have had at a high end property when ordering room service The Trump etc,2015-02-18,0.4979267120361328,"[0, 40, 390]",0.2989272944629192,"['2015-01-04', '2015-06-14']",13_0,b,6
13_2,2,restaurant,327,0,13,2,True,The staff was very friendly and the continental breakfast was basic but of good quality,2015-03-02,0.4947984218597412,"[0, 40, 390]",0.2989272944629192,"['2015-01-04', '2015-06-14']",13_0,b,6
13_4,2,restaurant,327,0,13,4,True,Continental breakfast was very well stocked and clean,2015-04-09,0.4994533658027649,"[0, 40, 390]",0.2989272944629192,"['2015-01-04', '2015-06-14']",13_0,b,6
13_7,2,restaurant,327,0,13,7,True,Pool and spa very clean and refreshing Breakfast,2015-05-28,0.4976894855499268,"[0, 40, 390]",0.2989272944629192,"['2015-01-04', '2015-06-14']",13_0,b,6
13_8,2,restaurant,327,0,13,8,True,Nice complimentary breakfast with fresh fruit bagels toast cereal and pastries in the morning,2015-05-28,0.4994688630104065,"[0, 40, 390]",0.2989272944629192,"['2015-01-04', '2015-06-14']",13_0,b,6
13_12,2,restaurant,327,1,13,12,True,Not so great breakfast no sitting place while eating,2016-12-09,-0.4760097563266754,"[0, 40, 390]",0.12186052219806211,"['2015-06-15', '2020-03-10']",13_1,,8
13_13,2,restaurant,327,1,13,13,True,It was fine NA Breakfast was minimal,2017-01-21,-0.1624496579170227,"[0, 40, 390]",0.12186052219806211,"['2015-06-15', '2020-03-10']",13_1,,8
13_14,2,restaurant,327,1,13,14,True,Terrible so called breakfast consisted of coffee toast and some junkie sweets,2017-03-30,-0.4005251526832581,"[0, 40, 390]",0.12186052219806211,"['2015-06-15', '2020-03-10']",13_1,,8
13_15,2,restaurant,327,1,13,15,True,Small continental breakfast,2017-11-13,-0.4920111894607544,"[0, 40, 390]",0.12186052219806211,"['2015-06-15', '2020-03-10']",13_1,,8
13_16,2,restaurant,327,1,13,16,True,No breakfast room just pastries and coffee in reception to take back to room although they were fresh,2018-09-17,-0.4985284805297852,"[0, 40, 390]",0.12186052219806211,"['2015-06-15', '2020-03-10']",13_1,,8
13_17,2,restaurant,327,1,13,17,True,Breakfast was good but sometime not a lot of choice,2019-03-06,-0.05257245898246765,"[0, 40, 390]",0.12186052219806211,"['2015-06-15', '2020-03-10']",13_1,,8
13_18,2,restaurant,327,1,13,18,True,Breakfast is just coffee and bagels,2019-03-10,-0.033668458461761475,"[0, 40, 390]",0.12186052219806211,"['2015-06-15', '2020-03-10']",13_1,,8
13_19,2,restaurant,327,1,13,19,True,I had be embarrassed if I were running that hotel calling that a continental breakfast,2019-07-09,-0.4921781420707703,"[0, 40, 390]",0.12186052219806211,"['2015-06-15', '2020-03-10']",13_1,,8
14_0,2,room,327,0,14,0,True,The prices are reasonable the rooms clean and big enough and you can walk to wind and sea just a block away,2015-01-04,0.4948587417602539,"[0, 90, 615, 625]",0.14893722659118172,"['2015-01-01', '2015-08-10']",14_0,b,9
14_2,2,room,327,0,14,2,True,While the building has definitely been around for a while the rooms were renovated very clean and equipped with everying that one would need for a simple beach vacation,2015-03-02,0.415083110332489,"[0, 90, 615, 625]",0.14893722659118172,"['2015-01-01', '2015-08-10']",14_0,b,9
14_3,2,room,327,0,14,3,True,Nice room updated in an older building,2015-03-11,0.4936668276786804,"[0, 90, 615, 625]",0.14893722659118172,"['2015-01-01', '2015-08-10']",14_0,b,9
14_4,2,room,327,0,14,4,True,Room had a very nice touch to it,2015-03-28,0.4868152737617493,"[0, 90, 615, 625]",0.14893722659118172,"['2015-01-01', '2015-08-10']",14_0,b,9
14_5,2,room,327,0,14,5,True,It is always kept in great repair with clean rooms and great staff,2015-04-16,0.4946082830429077,"[0, 90, 615, 625]",0.14893722659118172,"['2015-01-01', '2015-08-10']",14_0,b,9
14_6,2,room,327,0,14,6,True,Room had been remodeled and was very spacious with small kitchen table and chairs,2015-07-05,0.4978366494178772,"[0, 90, 615, 625]",0.14893722659118172,"['2015-01-01', '2015-08-10']",14_0,b,9
14_7,2,room,327,0,14,7,True,We love it for its convenience to the beach clean comfortable rooms friendly staff reasonable rates,2015-07-05,0.4996814727783203,"[0, 90, 615, 625]",0.14893722659118172,"['2015-01-01', '2015-08-10']",14_0,b,9
14_8,2,room,327,0,14,8,True,Excellent value for a clean room,2015-07-24,0.4985136389732361,"[0, 90, 615, 625]",0.14893722659118172,"['2015-01-01', '2015-08-10']",14_0,b,9
14_9,2,room,327,0,14,9,True,The room was clean and certainly adequate,2015-08-05,0.49647456407547,"[0, 90, 615, 625]",0.14893722659118172,"['2015-01-01', '2015-08-10']",14_0,b,9
14_13,2,room,327,1,14,13,True,That nail on bathroom window which prevents you from getting a nice ocean breeze,2017-06-10,0.09713196754455566,"[0, 90, 615, 625]",0.024233234299127354,"['2015-08-11', '2020-01-17']",14_1,a,3
14_14,2,room,327,1,14,14,True,it is clean enough but dated in the rooms,2018-03-14,0.1158461570739746,"[0, 90, 615, 625]",0.024233234299127354,"['2015-08-11', '2020-01-17']",14_1,a,3
14_16,2,room,327,1,14,16,True,Disappointed Updated room decor was nice,2018-06-25,0.13056516647338867,"[0, 90, 615, 625]",0.024233234299127354,"['2015-08-11', '2020-01-17']",14_1,a,3
14_20,2,room,327,2,14,20,True,WiFi mini fridge microwave safe top quality shampoos soaps hairdryer,2020-02-01,0.3737677335739136,"[0, 90, 615, 625]",0.4804285287857056,"['2020-01-29', '2020-03-10']",14_2,,5
14_21,2,room,327,2,14,21,True,they have done an amazing job at equipping the rooms with every modern comfort super fast and free,2020-02-01,0.44935142993927,"[0, 90, 615, 625]",0.4804285287857056,"['2020-01-29', '2020-03-10']",14_2,,5
14_22,2,room,327,2,14,22,True,Rooms are feel fresh and new,2020-02-17,0.4675869345664978,"[0, 90, 615, 625]",0.4804285287857056,"['2020-01-29', '2020-03-10']",14_2,,5
14_23,2,room,327,2,14,23,True,Stayed in their remodeled room,2020-02-22,0.4593236446380615,"[0, 90, 615, 625]",0.4804285287857056,"['2020-01-29', '2020-03-10']",14_2,,5
14_24,2,room,327,2,14,24,True,Rooms are supplied with large shampoo conditioner and lotion bottles in the room as well,2020-02-24,0.40849149227142334,"[0, 90, 615, 625]",0.4804285287857056,"['2020-01-29', '2020-03-10']",14_2,,5
15_1,2,facility,401,0,15,1,True,At check in the attendant was rude had to climb 3 flights of stairs and entrance was blocked appliances were in poor condition and there was not enough silverware for 2 people,2015-01-19,-0.4927380084991455,"[0, 90, 151]",-0.20027833277428592,"['2015-01-01', '2018-11-21']",15_0,a,3
15_3,2,facility,401,0,15,3,True,Being in the construction field this is on going isuea c unit upstairs drain pitch into dwelling instead of away from building causing leak downstairs ceiling by entry door Shower stall drain clog causing backup into shower stall,2015-07-17,-0.4985165297985077,"[0, 90, 151]",-0.20027833277428592,"['2015-01-01', '2018-11-21']",15_0,a,3
15_5,2,facility,401,0,15,5,True,It is quite obvious that the hotel does not maintain their facility,2016-04-04,-0.4704868495464325,"[0, 90, 151]",-0.20027833277428592,"['2015-01-01', '2018-11-21']",15_0,a,3
15_13,2,facility,401,1,15,13,True,The recreational equipment was new and free to use,2019-05-10,0.4970284104347229,"[0, 90, 151]",0.19643687002890095,"['2018-12-25', '2020-02-24']",15_1,,6
15_14,2,facility,401,1,15,14,True,The whole facility felt clean and well maintained,2019-05-10,0.4971179962158203,"[0, 90, 151]",0.19643687002890095,"['2018-12-25', '2020-02-24']",15_1,,6
15_15,2,facility,401,1,15,15,True,The beds was comfortable bathroom was pristine and other small amenities made me feel like it was a home away from home,2019-05-23,0.4979798197746277,"[0, 90, 151]",0.19643687002890095,"['2018-12-25', '2020-02-24']",15_1,,6
15_16,2,facility,401,1,15,16,True,Large shower and great boating facilities,2019-07-07,0.4960898160934448,"[0, 90, 151]",0.19643687002890095,"['2018-12-25', '2020-02-24']",15_1,,6
15_18,2,facility,401,1,15,18,True,There were great facilities on site such as a swimming pool fire pit giant jenga chess as well as Kayak bicycles etc available for use,2019-10-14,0.4903213381767273,"[0, 90, 151]",0.19643687002890095,"['2018-12-25', '2020-02-24']",15_1,,6
15_19,2,facility,401,1,15,19,True,Loved the small size of the overall facility,2020-02-21,0.4935935139656067,"[0, 90, 151]",0.19643687002890095,"['2018-12-25', '2020-02-24']",15_1,,6
16_1,2,reception,401,0,16,1,True,Staff never had courtesy of showing room or telling me that had cable tv,2015-07-11,-0.4369719624519348,"[0, 165, 276]",0.10953798374644032,"['2015-01-01', '2017-08-15']",16_0,a,6
16_2,2,reception,401,0,16,2,True,Some of the front desk people were very helpful but others were barely better than rude,2015-08-05,-0.4611727297306061,"[0, 165, 276]",0.10953798374644032,"['2015-01-01', '2017-08-15']",16_0,a,6
16_3,2,reception,401,0,16,3,True,But my biggest complaint was the service desk,2015-08-05,-0.14271941781044006,"[0, 165, 276]",0.10953798374644032,"['2015-01-01', '2017-08-15']",16_0,a,6
16_4,2,reception,401,0,16,4,True,Hotel staff was not friendly,2015-12-03,-0.4887985587120056,"[0, 165, 276]",0.10953798374644032,"['2015-01-01', '2017-08-15']",16_0,a,6
16_6,2,reception,401,0,16,6,True,My husband went to reception and they said it would be back soon,2016-10-26,-0.28813785314559937,"[0, 165, 276]",0.10953798374644032,"['2015-01-01', '2017-08-15']",16_0,a,6
16_8,2,reception,401,0,16,8,True,Day time staff was not friendly or helpful,2017-01-29,-0.494128406047821,"[0, 165, 276]",0.10953798374644032,"['2015-01-01', '2017-08-15']",16_0,a,6
17_0,2,pool,401,0,17,0,True,The only downside was that the pool was not heated when we stayed there,2015-01-29,-0.4943146705627442,"[0, 125, 208]",0.024137794216473902,"['2015-01-10', '2017-08-16']",17_0,a,5
17_1,2,pool,401,0,17,1,True,The pool was not very inviting and that was a disappointment,2015-03-01,-0.49426123499870295,"[0, 125, 208]",0.024137794216473902,"['2015-01-10', '2017-08-16']",17_0,a,5
17_2,2,pool,401,0,17,2,True,Biggest negative is they leave the radio on at the pool 24 hours a day very loud at night,2015-03-23,-0.4971326887607575,"[0, 125, 208]",0.024137794216473902,"['2015-01-10', '2017-08-16']",17_0,a,5
17_6,2,pool,401,0,17,6,True,Pool is very small and not maintained daily for sure,2016-08-03,-0.4886104464530945,"[0, 125, 208]",0.024137794216473902,"['2015-01-10', '2017-08-16']",17_0,a,5
17_7,2,pool,401,0,17,7,True,One thing I had recommend to ownership drain the pool get some muratic acid and acid wash the pool bottom it is pretty bad giving the perception that the pool was dirty when in fact the water was clean,2016-12-31,-0.4950818121433258,"[0, 125, 208]",0.024137794216473902,"['2015-01-10', '2017-08-16']",17_0,a,5
17_10,2,pool,401,1,17,10,True,Swam daily in nice heated pool,2019-03-23,0.4888540506362915,"[0, 125, 208]",0.2116504596598656,"['2017-08-18', '2020-03-09']",17_1,,6
17_14,2,pool,401,1,17,14,True,Super nice simple and clean rooms friendly and helpful staff immunities great including pool games paddle boarding and kaiaking right on site,2019-08-10,0.4993300437927246,"[0, 125, 208]",0.2116504596598656,"['2017-08-18', '2020-03-09']",17_1,,6
17_15,2,pool,401,1,17,15,True,Good internet nice pool,2019-10-31,0.4981606602668762,"[0, 125, 208]",0.2116504596598656,"['2017-08-18', '2020-03-09']",17_1,,6
17_17,2,pool,401,1,17,17,True,Wonderful oceanview from the villa and we enjoyed the pool and outdoor games,2020-01-04,0.49887961149215704,"[0, 125, 208]",0.2116504596598656,"['2017-08-18', '2020-03-09']",17_1,,6
17_18,2,pool,401,1,17,18,True,The waterfront location is beautiful amazing view and a lovely heated pool,2020-02-19,0.4981350898742676,"[0, 125, 208]",0.2116504596598656,"['2017-08-18', '2020-03-09']",17_1,,6
17_19,2,pool,401,1,17,19,True,Grounds pool location were excellent,2020-02-21,0.4975464940071106,"[0, 125, 208]",0.2116504596598656,"['2017-08-18', '2020-03-09']",17_1,,6
18_0,2,renovation_room,401,0,18,0,True,Rooms are tired and need updating,2015-02-08,-0.4914751946926117,"[0, 40, 68]",-0.29141693785786627,"['2015-01-03', '2017-06-18']",18_0,a,9
18_1,2,renovation_room,401,0,18,1,True,Very peacefulYour bathroom needed a cosmetic update,2015-04-07,-0.4982979595661163,"[0, 40, 68]",-0.29141693785786627,"['2015-01-03', '2017-06-18']",18_0,a,9
18_2,2,renovation_room,401,0,18,2,True,The shower was almost unusable due to touchy plumbing is it hot or is it cold and an unwelcoming remodeled design,2015-04-12,-0.4909911751747131,"[0, 40, 68]",-0.29141693785786627,"['2015-01-03', '2017-06-18']",18_0,a,9
18_3,2,renovation_room,401,0,18,3,True,Not able to check in until 330pm Rooms could do with updating,2015-09-29,-0.4890232086181641,"[0, 40, 68]",-0.29141693785786627,"['2015-01-03', '2017-06-18']",18_0,a,9
18_4,2,renovation_room,401,0,18,4,True,A few simple maintenance steps would improve appearances like trim around the AC units inside and the frig,2016-01-28,-0.4995367228984833,"[0, 40, 68]",-0.29141693785786627,"['2015-01-03', '2017-06-18']",18_0,a,9
18_5,2,renovation_room,401,0,18,5,True,Room needs updating bed made noise whenever you moved,2016-03-11,-0.4974819421768189,"[0, 40, 68]",-0.29141693785786627,"['2015-01-03', '2017-06-18']",18_0,a,9
18_6,2,renovation_room,401,0,18,6,True,I would mine paying a little bit more for the room if it was modernized and maintained,2016-04-26,-0.4886711835861206,"[0, 40, 68]",-0.29141693785786627,"['2015-01-03', '2017-06-18']",18_0,a,9
18_7,2,renovation_room,401,0,18,7,True,The room was very old and needed to be remodeled,2016-05-31,-0.4951784014701843,"[0, 40, 68]",-0.29141693785786627,"['2015-01-03', '2017-06-18']",18_0,a,9
18_9,2,renovation_room,401,0,18,9,True,Dirty run down numerous safety issues No plate covers on electrical outlets bugs uncomfortable beds water leaked from refrigerator making kitchen floor wet and slippery Outside furniture needs repair splinters from sitting in wood chairs need painting Beach is sand filled concrete parking lotOld hotel definitely not worth the moneyLeft a day earlier than planned because could not stand another night of discomfort,2017-05-14,-0.4954256415367127,"[0, 40, 68]",-0.29141693785786627,"['2015-01-03', '2017-06-18']",18_0,a,9
18_10,2,renovation_room,401,1,18,10,True,The rooms were newly renovated interior was so Florida Keys style,2018-10-30,0.4893224835395813,"[0, 40, 68]",0.3868164728794779,"['2017-06-23', '2019-10-22']",18_1,,8
18_11,2,renovation_room,401,1,18,11,True,They have very nice updated rooms and have beautiful views,2018-11-18,0.4503769874572754,"[0, 40, 68]",0.3868164728794779,"['2017-06-23', '2019-10-22']",18_1,,8
18_13,2,renovation_room,401,1,18,13,True,Rooms are clearly newly renovated and very clean and comfortable,2019-02-10,0.44936853647232056,"[0, 40, 68]",0.3868164728794779,"['2017-06-23', '2019-10-22']",18_1,,8
18_15,2,renovation_room,401,1,18,15,True,The room was clean and recently updated,2019-03-26,0.4834215044975281,"[0, 40, 68]",0.3868164728794779,"['2017-06-23', '2019-10-22']",18_1,,8
18_16,2,renovation_room,401,1,18,16,True,Nice staff large room comfortable bed remodeled and very attractive,2019-03-27,0.499879002571106,"[0, 40, 68]",0.3868164728794779,"['2017-06-23', '2019-10-22']",18_1,,8
