,sent_id,file_id,cpt
242_11,11,242,1
242_12,12,242,1
242_13,13,242,1
242_14,14,242,1
242_15,15,242,1
242_16,16,242,1
242_17,17,242,1
242_18,18,242,1
242_19,19,242,2
242_20,20,242,2
242_21,21,242,2
242_22,22,242,2
243_0,0,243,0
243_1,1,243,0
243_2,2,243,0
243_3,3,243,0
243_4,4,243,0
243_5,5,243,0
243_6,6,243,0
243_7,7,243,0
243_8,8,243,0
243_9,9,243,1
243_10,10,243,1
243_11,11,243,1
243_12,12,243,1
243_13,13,243,1
243_14,14,243,1
243_15,15,243,1
243_16,16,243,1
243_17,17,243,1
243_18,18,243,1
244_0,0,244,1
244_1,1,244,1
244_2,2,244,1
244_3,3,244,1
244_4,4,244,1
244_5,5,244,1
244_6,6,244,1
244_7,7,244,2
244_8,8,244,2
244_9,9,244,2
244_10,10,244,2
244_11,11,244,2
244_12,12,244,2
244_13,13,244,2
244_14,14,244,2
244_15,15,244,2
244_16,16,244,2
245_0,0,245,0
245_1,1,245,0
245_2,2,245,0
245_3,3,245,0
245_4,4,245,0
245_5,5,245,0
245_6,6,245,0
245_7,7,245,0
245_8,8,245,0
245_9,9,245,0
245_10,10,245,1
245_11,11,245,1
245_12,12,245,1
245_13,13,245,1
245_14,14,245,1
245_15,15,245,1
245_16,16,245,1
245_17,17,245,1
245_18,18,245,1
245_19,19,245,1
246_0,0,246,0
246_1,1,246,0
246_2,2,246,0
246_3,3,246,0
246_4,4,246,0
246_5,5,246,0
246_6,6,246,0
246_7,7,246,0
246_8,8,246,0
246_9,9,246,0
246_10,10,246,1
246_11,11,246,1
246_12,12,246,1
246_13,13,246,1
246_14,14,246,1
246_15,15,246,1
246_16,16,246,1
246_17,17,246,1
246_18,18,246,1
246_19,19,246,1
247_0,0,247,0
247_1,1,247,0
247_2,2,247,0
247_3,3,247,0
247_4,4,247,0
247_5,5,247,0
247_6,6,247,0
247_7,7,247,0
247_8,8,247,0
247_9,9,247,0
247_10,10,247,1
247_11,11,247,1
247_12,12,247,1
247_13,13,247,1
247_14,14,247,1
247_15,15,247,1
247_17,17,247,1
247_18,18,247,2
247_19,19,247,2
247_20,20,247,2
247_21,21,247,2
247_22,22,247,2
247_23,23,247,3
247_24,24,247,3
247_25,25,247,3
247_26,26,247,3
247_27,27,247,3
247_28,28,247,3
247_29,29,247,3
247_30,30,247,3
247_31,31,247,3
247_32,32,247,3
248_0,0,248,0
248_1,1,248,0
248_2,2,248,0
248_3,3,248,0
248_4,4,248,0
248_5,5,248,0
248_6,6,248,0
248_7,7,248,0
248_8,8,248,0
248_9,9,248,0
248_10,10,248,1
248_11,11,248,1
248_12,12,248,1
248_13,13,248,1
248_14,14,248,1
248_15,15,248,1
248_16,16,248,2
248_17,17,248,2
248_18,18,248,2
248_19,19,248,2
248_20,20,248,2
248_21,21,248,2
248_22,22,248,2
248_23,23,248,2
248_24,24,248,2
248_25,25,248,2
249_0,0,249,0
249_1,1,249,0
249_3,3,249,0
249_4,4,249,0
249_5,5,249,0
249_6,6,249,0
249_7,7,249,0
249_8,8,249,0
249_9,9,249,0
249_10,10,249,1
249_11,11,249,1
249_12,12,249,1
249_13,13,249,1
249_14,14,249,1
249_15,15,249,1
249_16,16,249,1
249_17,17,249,1
249_18,18,249,1
249_19,19,249,1
249_20,20,249,2
249_21,21,249,2
249_22,22,249,2
249_23,23,249,2
249_24,24,249,2
249_25,25,249,2
249_26,26,249,2
249_27,27,249,2
249_28,28,249,2
249_29,29,249,2
250_0,0,250,0
250_1,1,250,0
250_2,2,250,0
250_3,3,250,0
250_4,4,250,0
250_5,5,250,0
250_6,6,250,0
250_7,7,250,0
250_8,8,250,0
250_10,10,250,1
250_11,11,250,1
250_12,12,250,1
250_13,13,250,1
250_14,14,250,1
250_15,15,250,1
250_16,16,250,1
250_17,17,250,1
250_18,18,250,1
250_19,19,250,1
251_0,0,251,0
251_1,1,251,0
251_2,2,251,0
251_3,3,251,0
251_5,5,251,0
251_6,6,251,0
251_7,7,251,0
251_8,8,251,0
251_9,9,251,0
251_10,10,251,1
251_11,11,251,1
251_12,12,251,1
251_13,13,251,1
251_15,15,251,1
251_16,16,251,1
251_17,17,251,1
251_18,18,251,1
251_19,19,251,1
252_0,0,252,1
252_1,1,252,1
252_2,2,252,1
252_3,3,252,1
252_4,4,252,1
252_5,5,252,1
252_6,6,252,1
252_7,7,252,1
252_8,8,252,1
252_9,9,252,1
253_0,0,253,0
253_1,1,253,0
253_2,2,253,0
253_3,3,253,0
253_4,4,253,0
253_5,5,253,0
253_6,6,253,0
253_7,7,253,0
253_8,8,253,0
253_9,9,253,0
253_10,10,253,1
253_11,11,253,1
253_13,13,253,1
253_14,14,253,1
253_15,15,253,1
253_16,16,253,1
253_17,17,253,1
253_19,19,253,1
254_0,0,254,0
254_1,1,254,0
254_2,2,254,0
254_3,3,254,0
254_4,4,254,0
254_5,5,254,0
254_6,6,254,0
254_7,7,254,0
254_8,8,254,0
254_9,9,254,0
254_10,10,254,1
254_11,11,254,1
254_12,12,254,1
254_13,13,254,1
254_14,14,254,1
254_15,15,254,2
254_16,16,254,2
254_17,17,254,2
254_18,18,254,2
254_19,19,254,2
254_20,20,254,2
254_21,21,254,2
254_22,22,254,2
254_23,23,254,2
254_24,24,254,2
255_0,0,255,0
255_1,1,255,0
255_2,2,255,0
255_3,3,255,0
255_4,4,255,0
255_5,5,255,0
255_6,6,255,0
255_7,7,255,0
255_8,8,255,0
255_9,9,255,0
255_10,10,255,1
255_11,11,255,1
255_12,12,255,1
255_13,13,255,1
255_14,14,255,1
255_15,15,255,1
255_16,16,255,1
256_0,0,256,0
256_1,1,256,0
256_2,2,256,0
256_3,3,256,0
256_4,4,256,0
256_5,5,256,0
256_6,6,256,0
256_7,7,256,0
256_8,8,256,0
256_9,9,256,0
256_10,10,256,1
256_11,11,256,1
256_12,12,256,1
256_13,13,256,1
256_14,14,256,1
256_15,15,256,1
256_16,16,256,1
256_17,17,256,1
256_18,18,256,1
256_19,19,256,1
257_0,0,257,0
257_1,1,257,0
257_2,2,257,0
257_3,3,257,0
257_4,4,257,0
257_5,5,257,0
257_6,6,257,0
257_7,7,257,0
257_8,8,257,0
257_9,9,257,0
257_10,10,257,1
257_11,11,257,1
257_12,12,257,1
257_13,13,257,1
257_14,14,257,1
257_15,15,257,1
257_16,16,257,1
257_17,17,257,1
257_18,18,257,1
257_19,19,257,1
257_20,20,257,2
257_21,21,257,2
257_22,22,257,2
257_23,23,257,2
257_24,24,257,2
257_25,25,257,2
257_26,26,257,2
257_27,27,257,2
257_28,28,257,2
257_29,29,257,2
258_0,0,258,0
258_1,1,258,0
258_2,2,258,0
258_3,3,258,0
258_4,4,258,0
258_5,5,258,0
258_6,6,258,0
258_7,7,258,0
258_8,8,258,0
258_9,9,258,0
258_10,10,258,1
258_11,11,258,1
258_12,12,258,1
258_13,13,258,1
258_14,14,258,1
258_15,15,258,1
258_16,16,258,1
258_17,17,258,1
258_18,18,258,1
258_19,19,258,1
259_0,0,259,0
259_1,1,259,0
259_2,2,259,0
259_3,3,259,0
259_4,4,259,0
259_5,5,259,0
259_6,6,259,0
259_7,7,259,0
259_8,8,259,0
259_9,9,259,0
259_10,10,259,1
259_11,11,259,1
259_12,12,259,1
259_13,13,259,1
259_14,14,259,1
259_15,15,259,1
259_16,16,259,1
259_17,17,259,1
259_18,18,259,1
259_19,19,259,1
260_0,0,260,0
260_1,1,260,0
260_2,2,260,0
260_3,3,260,0
260_4,4,260,0
260_5,5,260,0
260_6,6,260,0
260_7,7,260,0
260_8,8,260,0
260_9,9,260,0
261_0,0,261,0
261_1,1,261,0
261_2,2,261,0
261_3,3,261,0
261_4,4,261,0
261_5,5,261,0
261_6,6,261,0
261_7,7,261,0
261_8,8,261,0
261_9,9,261,0
261_10,10,261,1
261_11,11,261,1
261_12,12,261,1
261_13,13,261,1
261_14,14,261,1
261_15,15,261,1
261_16,16,261,1
261_17,17,261,1
261_18,18,261,1
261_19,19,261,1
262_0,0,262,0
262_1,1,262,0
262_2,2,262,0
262_3,3,262,0
262_4,4,262,0
262_5,5,262,0
262_6,6,262,0
262_7,7,262,0
262_8,8,262,0
262_9,9,262,0
262_10,10,262,1
262_11,11,262,1
262_12,12,262,1
262_13,13,262,1
262_14,14,262,1
262_15,15,262,1
262_16,16,262,1
262_17,17,262,1
262_18,18,262,1
262_19,19,262,1
263_0,0,263,0
263_1,1,263,0
263_2,2,263,0
263_3,3,263,0
263_4,4,263,0
263_5,5,263,0
263_6,6,263,0
263_7,7,263,0
263_8,8,263,0
263_9,9,263,0
263_10,10,263,1
263_11,11,263,1
263_12,12,263,1
263_13,13,263,1
263_14,14,263,1
263_15,15,263,1
263_16,16,263,1
263_17,17,263,1
263_18,18,263,1
263_19,19,263,2
263_20,20,263,2
263_21,21,263,2
263_22,22,263,2
263_23,23,263,2
263_24,24,263,2
263_25,25,263,2
263_26,26,263,2
263_27,27,263,2
263_28,28,263,2
264_0,0,264,0
264_1,1,264,0
264_2,2,264,0
264_3,3,264,0
264_4,4,264,0
264_5,5,264,0
264_6,6,264,0
264_7,7,264,0
264_8,8,264,0
264_9,9,264,0
264_10,10,264,1
264_11,11,264,1
264_12,12,264,1
264_13,13,264,1
264_14,14,264,1
264_15,15,264,1
264_16,16,264,1
264_17,17,264,1
264_18,18,264,1
264_19,19,264,1
265_0,0,265,0
265_1,1,265,0
265_2,2,265,0
265_3,3,265,0
265_4,4,265,0
265_5,5,265,0
265_6,6,265,0
265_7,7,265,0
265_8,8,265,0
265_9,9,265,0
266_0,0,266,0
266_1,1,266,0
266_2,2,266,0
266_3,3,266,0
266_4,4,266,0
266_5,5,266,0
266_6,6,266,0
266_7,7,266,0
266_8,8,266,0
266_9,9,266,0
266_10,10,266,1
266_11,11,266,1
266_12,12,266,1
266_13,13,266,1
266_14,14,266,1
266_15,15,266,1
266_16,16,266,1
266_17,17,266,1
266_18,18,266,1
266_19,19,266,1
267_0,0,267,1
267_1,1,267,1
267_2,2,267,1
267_3,3,267,1
267_4,4,267,1
267_5,5,267,1
267_6,6,267,1
267_7,7,267,1
267_8,8,267,1
267_9,9,267,1
268_0,0,268,0
268_1,1,268,0
268_2,2,268,0
268_3,3,268,0
268_4,4,268,0
268_5,5,268,0
268_6,6,268,0
268_7,7,268,0
268_8,8,268,0
268_9,9,268,0
268_10,10,268,1
268_11,11,268,1
268_12,12,268,1
268_13,13,268,1
268_14,14,268,1
268_15,15,268,1
268_16,16,268,1
268_17,17,268,1
268_18,18,268,1
268_19,19,268,2
268_20,20,268,2
268_21,21,268,2
268_22,22,268,2
268_23,23,268,2
268_24,24,268,2
268_25,25,268,2
268_26,26,268,2
268_27,27,268,2
268_28,28,268,2
269_0,0,269,0
269_1,1,269,0
269_2,2,269,0
269_3,3,269,0
269_4,4,269,0
269_5,5,269,0
269_6,6,269,0
269_7,7,269,0
269_8,8,269,0
269_9,9,269,0
269_10,10,269,1
269_11,11,269,1
269_12,12,269,1
269_13,13,269,1
269_14,14,269,1
269_15,15,269,1
269_16,16,269,1
269_17,17,269,1
269_18,18,269,1
269_19,19,269,1
269_20,20,269,2
269_21,21,269,2
269_22,22,269,2
269_23,23,269,2
269_24,24,269,2
269_25,25,269,2
269_26,26,269,2
269_27,27,269,2
269_28,28,269,2
269_29,29,269,2
269_30,30,269,3
269_31,31,269,3
269_32,32,269,3
269_33,33,269,3
269_34,34,269,3
269_35,35,269,3
269_36,36,269,3
269_37,37,269,3
269_38,38,269,3
269_39,39,269,3
270_0,0,270,0
270_1,1,270,0
270_2,2,270,0
270_3,3,270,0
270_4,4,270,0
270_5,5,270,0
270_6,6,270,0
270_7,7,270,0
270_8,8,270,0
270_9,9,270,0
270_10,10,270,1
270_11,11,270,1
270_12,12,270,1
270_13,13,270,1
270_14,14,270,1
270_15,15,270,1
270_16,16,270,1
270_17,17,270,2
270_18,18,270,2
270_19,19,270,2
270_20,20,270,2
270_21,21,270,2
270_22,22,270,2
270_23,23,270,2
270_24,24,270,2
270_25,25,270,2
270_26,26,270,2
271_0,0,271,0
271_1,1,271,0
271_2,2,271,0
271_3,3,271,0
271_4,4,271,0
271_5,5,271,0
271_6,6,271,0
271_7,7,271,0
271_8,8,271,0
271_9,9,271,0
271_10,10,271,1
271_11,11,271,1
271_12,12,271,1
271_13,13,271,1
271_14,14,271,1
271_15,15,271,1
271_16,16,271,1
271_17,17,271,1
271_18,18,271,1
271_19,19,271,1
272_0,0,272,0
272_1,1,272,0
272_2,2,272,0
272_3,3,272,0
272_4,4,272,0
272_5,5,272,0
272_6,6,272,0
272_7,7,272,0
272_8,8,272,0
272_9,9,272,0
272_10,10,272,1
272_11,11,272,1
272_12,12,272,1
272_13,13,272,1
272_14,14,272,1
272_15,15,272,1
272_16,16,272,1
272_17,17,272,1
272_18,18,272,1
272_19,19,272,1
273_0,0,273,0
273_1,1,273,0
273_2,2,273,0
273_3,3,273,0
273_4,4,273,0
273_5,5,273,0
273_6,6,273,0
273_7,7,273,0
273_8,8,273,0
273_9,9,273,0
273_10,10,273,1
273_11,11,273,1
273_12,12,273,1
273_13,13,273,1
273_14,14,273,1
273_15,15,273,1
273_16,16,273,1
273_17,17,273,1
273_18,18,273,1
273_19,19,273,1
273_20,20,273,2
273_21,21,273,2
273_22,22,273,2
273_23,23,273,2
273_24,24,273,2
273_25,25,273,2
273_26,26,273,2
273_27,27,273,2
273_28,28,273,2
273_29,29,273,2
274_0,0,274,0
274_1,1,274,0
274_2,2,274,0
274_3,3,274,0
274_5,5,274,0
274_6,6,274,0
274_7,7,274,0
274_8,8,274,0
274_9,9,274,0
274_10,10,274,1
274_11,11,274,1
274_12,12,274,1
274_13,13,274,1
274_14,14,274,1
274_15,15,274,1
274_16,16,274,1
274_17,17,274,1
274_18,18,274,1
274_19,19,274,1
275_0,0,275,0
275_1,1,275,0
275_2,2,275,0
275_3,3,275,0
275_4,4,275,0
275_5,5,275,0
275_6,6,275,0
275_7,7,275,0
275_8,8,275,0
275_9,9,275,0
275_10,10,275,1
275_11,11,275,1
275_12,12,275,1
275_13,13,275,1
275_14,14,275,1
275_15,15,275,1
275_16,16,275,1
275_17,17,275,1
275_18,18,275,1
275_19,19,275,1
276_0,0,276,0
276_1,1,276,0
276_2,2,276,0
276_3,3,276,0
276_4,4,276,0
276_5,5,276,0
276_6,6,276,0
276_7,7,276,0
276_8,8,276,0
276_9,9,276,0
276_10,10,276,1
276_11,11,276,1
276_12,12,276,1
276_13,13,276,1
276_14,14,276,1
276_15,15,276,1
276_16,16,276,1
276_17,17,276,1
276_18,18,276,1
276_19,19,276,1
277_0,0,277,0
277_1,1,277,0
277_2,2,277,0
277_3,3,277,0
277_4,4,277,0
277_5,5,277,0
277_6,6,277,0
277_7,7,277,0
277_8,8,277,0
277_9,9,277,0
277_10,10,277,1
277_11,11,277,1
277_12,12,277,1
277_13,13,277,1
277_14,14,277,1
277_15,15,277,1
277_16,16,277,1
277_17,17,277,1
277_18,18,277,1
277_19,19,277,2
277_20,20,277,2
277_21,21,277,2
277_22,22,277,2
277_23,23,277,2
277_24,24,277,2
277_25,25,277,2
277_26,26,277,2
277_27,27,277,2
277_28,28,277,2
278_0,0,278,0
278_1,1,278,0
278_2,2,278,0
278_3,3,278,0
278_4,4,278,0
278_5,5,278,0
278_6,6,278,0
278_7,7,278,0
278_8,8,278,0
278_9,9,278,0
278_10,10,278,1
278_11,11,278,1
278_12,12,278,1
278_13,13,278,1
278_14,14,278,1
278_15,15,278,1
278_16,16,278,1
278_17,17,278,1
278_18,18,278,1
278_19,19,278,1
279_0,0,279,0
279_1,1,279,0
279_2,2,279,0
279_3,3,279,0
279_4,4,279,0
279_5,5,279,0
279_6,6,279,0
279_7,7,279,0
279_8,8,279,0
279_9,9,279,0
279_10,10,279,1
279_11,11,279,1
279_12,12,279,1
279_13,13,279,1
279_14,14,279,1
279_15,15,279,1
279_16,16,279,1
279_17,17,279,1
279_18,18,279,1
279_19,19,279,1
280_0,0,280,1
280_1,1,280,1
280_2,2,280,1
280_3,3,280,1
280_4,4,280,1
280_5,5,280,1
280_6,6,280,1
280_7,7,280,1
280_8,8,280,1
280_9,9,280,1
281_0,0,281,0
281_1,1,281,0
281_2,2,281,0
281_3,3,281,0
281_4,4,281,0
281_5,5,281,0
281_6,6,281,0
281_7,7,281,0
281_8,8,281,0
281_9,9,281,0
281_10,10,281,1
281_11,11,281,1
281_12,12,281,1
281_13,13,281,1
281_14,14,281,1
281_15,15,281,1
281_16,16,281,1
281_17,17,281,1
281_18,18,281,1
281_19,19,281,1
282_0,0,282,0
282_1,1,282,0
282_2,2,282,0
282_3,3,282,0
282_4,4,282,0
282_5,5,282,0
282_6,6,282,0
282_7,7,282,0
282_8,8,282,0
282_9,9,282,0
282_10,10,282,1
282_11,11,282,1
282_12,12,282,1
282_13,13,282,1
282_14,14,282,1
282_15,15,282,1
282_16,16,282,1
282_17,17,282,1
282_18,18,282,1
282_19,19,282,1
283_0,0,283,0
283_1,1,283,0
283_2,2,283,0
283_3,3,283,0
283_4,4,283,0
283_5,5,283,0
283_6,6,283,0
283_7,7,283,0
283_8,8,283,0
283_9,9,283,0
283_10,10,283,1
283_11,11,283,1
283_12,12,283,1
283_13,13,283,1
283_14,14,283,1
283_15,15,283,2
283_16,16,283,2
283_17,17,283,2
283_18,18,283,2
283_19,19,283,2
283_20,20,283,2
283_21,21,283,2
283_22,22,283,2
283_23,23,283,2
283_24,24,283,2
284_0,0,284,0
284_1,1,284,0
284_2,2,284,0
284_3,3,284,0
284_4,4,284,0
284_5,5,284,0
284_6,6,284,0
284_7,7,284,0
284_8,8,284,0
284_9,9,284,0
284_10,10,284,1
284_11,11,284,1
284_12,12,284,1
284_13,13,284,1
284_14,14,284,1
285_0,0,285,0
285_1,1,285,0
285_2,2,285,0
285_3,3,285,0
285_4,4,285,0
285_5,5,285,0
285_6,6,285,0
285_7,7,285,0
285_8,8,285,0
285_9,9,285,0
285_10,10,285,1
285_11,11,285,1
285_12,12,285,1
285_13,13,285,1
285_14,14,285,1
285_15,15,285,1
285_16,16,285,1
285_17,17,285,1
285_18,18,285,1
285_19,19,285,1
286_0,0,286,0
286_1,1,286,0
286_2,2,286,0
286_3,3,286,0
286_4,4,286,0
286_5,5,286,0
286_6,6,286,0
286_7,7,286,0
286_8,8,286,0
286_9,9,286,0
286_10,10,286,1
286_11,11,286,1
286_12,12,286,1
286_13,13,286,1
286_14,14,286,1
286_15,15,286,1
286_16,16,286,1
286_17,17,286,1
286_18,18,286,1
286_19,19,286,1
287_0,0,287,1
287_1,1,287,1
287_2,2,287,1
287_3,3,287,1
287_4,4,287,1
288_0,0,288,0
288_1,1,288,0
288_2,2,288,0
288_3,3,288,0
288_4,4,288,0
288_5,5,288,0
288_6,6,288,0
288_7,7,288,0
288_8,8,288,0
288_9,9,288,0
288_10,10,288,1
288_11,11,288,1
288_12,12,288,1
288_13,13,288,1
288_14,14,288,1
288_15,15,288,1
288_16,16,288,1
288_17,17,288,1
289_0,0,289,0
289_1,1,289,0
289_2,2,289,0
289_3,3,289,0
289_4,4,289,0
289_5,5,289,0
289_6,6,289,0
289_7,7,289,0
289_8,8,289,0
289_9,9,289,0
289_10,10,289,1
289_11,11,289,1
289_12,12,289,1
289_13,13,289,1
289_14,14,289,1
289_15,15,289,1
289_16,16,289,1
289_17,17,289,1
289_18,18,289,1
289_19,19,289,1
290_0,0,290,0
290_1,1,290,0
290_2,2,290,0
290_3,3,290,0
290_4,4,290,0
290_5,5,290,0
290_6,6,290,0
290_7,7,290,0
290_8,8,290,0
290_9,9,290,0
290_10,10,290,1
290_11,11,290,1
290_12,12,290,1
290_13,13,290,1
290_14,14,290,1
290_15,15,290,1
290_16,16,290,1
290_17,17,290,1
290_18,18,290,1
290_19,19,290,1
290_20,20,290,2
290_21,21,290,2
290_22,22,290,2
290_23,23,290,2
290_24,24,290,2
290_25,25,290,2
290_26,26,290,2
290_27,27,290,2
290_28,28,290,2
290_29,29,290,2
291_0,0,291,0
291_1,1,291,0
291_2,2,291,0
291_3,3,291,0
291_4,4,291,0
291_5,5,291,0
291_6,6,291,0
291_7,7,291,0
291_8,8,291,0
291_9,9,291,0
291_10,10,291,1
291_11,11,291,1
291_12,12,291,1
291_13,13,291,1
291_14,14,291,1
291_15,15,291,1
291_16,16,291,1
291_17,17,291,1
291_18,18,291,1
291_19,19,291,1
292_0,0,292,0
292_1,1,292,0
292_2,2,292,0
292_3,3,292,0
292_4,4,292,0
292_5,5,292,0
292_6,6,292,0
292_7,7,292,0
292_8,8,292,0
292_9,9,292,0
292_10,10,292,1
292_11,11,292,1
292_12,12,292,1
292_13,13,292,1
293_0,0,293,0
293_1,1,293,0
293_2,2,293,0
293_3,3,293,0
293_4,4,293,0
293_5,5,293,0
293_6,6,293,0
293_7,7,293,0
293_8,8,293,0
293_9,9,293,0
293_10,10,293,1
293_11,11,293,1
293_12,12,293,1
293_13,13,293,1
293_14,14,293,1
293_15,15,293,1
293_16,16,293,1
293_17,17,293,1
293_18,18,293,1
293_19,19,293,1
293_20,20,293,2
293_21,21,293,2
293_22,22,293,2
293_23,23,293,2
293_24,24,293,2
293_25,25,293,2
293_26,26,293,2
293_27,27,293,2
293_28,28,293,2
293_29,29,293,2
294_0,0,294,0
294_1,1,294,0
294_2,2,294,0
294_3,3,294,0
294_4,4,294,0
294_5,5,294,0
294_6,6,294,0
294_7,7,294,0
294_8,8,294,0
294_9,9,294,1
294_10,10,294,1
294_11,11,294,1
294_12,12,294,1
294_13,13,294,1
294_14,14,294,1
294_15,15,294,1
294_16,16,294,1
294_17,17,294,1
294_18,18,294,1
294_19,19,294,2
294_20,20,294,2
294_21,21,294,2
294_22,22,294,2
294_23,23,294,2
294_24,24,294,2
294_25,25,294,2
294_26,26,294,2
294_27,27,294,2
294_28,28,294,2
295_0,0,295,0
295_1,1,295,0
295_3,3,295,0
295_4,4,295,0
295_5,5,295,0
295_6,6,295,0
295_7,7,295,0
295_8,8,295,0
295_9,9,295,0
295_10,10,295,1
295_11,11,295,1
295_12,12,295,1
295_13,13,295,1
295_14,14,295,1
295_15,15,295,1
295_16,16,295,1
295_17,17,295,1
295_18,18,295,1
295_19,19,295,1
295_20,20,295,2
295_21,21,295,2
295_22,22,295,2
295_23,23,295,2
295_24,24,295,3
295_25,25,295,3
295_26,26,295,3
295_27,27,295,3
295_28,28,295,3
295_29,29,295,3
295_30,30,295,3
295_31,31,295,3
295_32,32,295,3
295_33,33,295,3
296_0,0,296,0
296_1,1,296,0
296_2,2,296,0
296_3,3,296,0
296_4,4,296,0
296_5,5,296,0
296_6,6,296,0
296_7,7,296,0
296_8,8,296,0
296_9,9,296,0
297_0,0,297,0
297_1,1,297,0
297_2,2,297,0
297_3,3,297,0
297_4,4,297,0
297_5,5,297,0
297_6,6,297,0
297_7,7,297,0
297_8,8,297,0
297_9,9,297,0
297_10,10,297,1
297_11,11,297,1
297_12,12,297,1
297_13,13,297,1
297_14,14,297,1
297_15,15,297,1
297_16,16,297,1
297_17,17,297,1
297_18,18,297,1
297_19,19,297,2
297_20,20,297,2
297_21,21,297,2
297_22,22,297,2
297_23,23,297,2
297_24,24,297,2
297_25,25,297,2
297_26,26,297,2
297_27,27,297,2
297_28,28,297,2
298_0,0,298,0
298_1,1,298,0
298_2,2,298,0
298_3,3,298,0
298_4,4,298,0
298_5,5,298,0
298_6,6,298,0
298_7,7,298,0
298_8,8,298,0
298_9,9,298,0
298_10,10,298,1
298_11,11,298,1
298_12,12,298,1
298_14,14,298,1
298_15,15,298,1
298_16,16,298,1
298_17,17,298,1
298_18,18,298,1
298_19,19,298,1
299_0,0,299,0
299_1,1,299,0
299_2,2,299,0
299_3,3,299,0
299_4,4,299,0
299_5,5,299,0
299_6,6,299,0
299_7,7,299,0
299_8,8,299,0
299_9,9,299,0
299_10,10,299,1
299_11,11,299,1
299_12,12,299,1
299_13,13,299,1
299_14,14,299,1
299_15,15,299,1
299_16,16,299,1
299_17,17,299,1
299_18,18,299,1
299_19,19,299,1
299_20,20,299,2
299_21,21,299,2
299_22,22,299,2
299_23,23,299,2
299_24,24,299,2
299_25,25,299,2
299_26,26,299,2
299_27,27,299,2
299_28,28,299,2
299_29,29,299,2
299_30,30,299,3
299_31,31,299,3
299_32,32,299,3
299_33,33,299,3
299_34,34,299,3
299_35,35,299,3
299_36,36,299,3
299_37,37,299,3
299_38,38,299,3
299_39,39,299,3
300_0,0,300,0
300_1,1,300,0
300_2,2,300,0
300_3,3,300,0
300_4,4,300,0
300_5,5,300,0
300_6,6,300,0
300_7,7,300,0
300_8,8,300,0
300_9,9,300,0
300_10,10,300,1
300_11,11,300,1
300_12,12,300,1
300_13,13,300,1
300_14,14,300,1
300_15,15,300,1
300_16,16,300,1
300_17,17,300,1
300_18,18,300,1
300_19,19,300,1
300_20,20,300,2
300_21,21,300,2
300_22,22,300,2
300_23,23,300,2
300_24,24,300,2
300_25,25,300,2
300_26,26,300,2
300_27,27,300,2
300_28,28,300,2
300_29,29,300,2
301_0,0,301,0
301_1,1,301,0
301_2,2,301,0
301_3,3,301,0
301_4,4,301,0
301_5,5,301,0
301_6,6,301,0
301_7,7,301,0
301_8,8,301,0
301_9,9,301,0
301_10,10,301,1
301_11,11,301,1
301_12,12,301,1
301_13,13,301,1
301_14,14,301,1
301_15,15,301,1
301_16,16,301,1
301_17,17,301,1
301_18,18,301,1
301_19,19,301,1
302_0,0,302,0
302_1,1,302,0
302_2,2,302,0
302_3,3,302,0
302_4,4,302,0
302_5,5,302,0
302_6,6,302,1
302_7,7,302,1
302_8,8,302,1
302_9,9,302,1
302_10,10,302,1
302_11,11,302,1
302_12,12,302,1
302_13,13,302,1
302_14,14,302,1
302_15,15,302,1
303_0,0,303,1
303_1,1,303,1
303_2,2,303,1
303_3,3,303,1
303_4,4,303,1
303_5,5,303,1
303_6,6,303,1
303_7,7,303,1
303_8,8,303,1
303_9,9,303,1
304_0,0,304,0
304_1,1,304,0
304_2,2,304,0
304_3,3,304,0
304_4,4,304,0
304_5,5,304,0
304_6,6,304,0
304_7,7,304,1
304_8,8,304,1
304_9,9,304,1
304_10,10,304,1
304_11,11,304,1
304_12,12,304,1
304_13,13,304,1
304_14,14,304,1
304_15,15,304,1
304_16,16,304,1
305_0,0,305,0
305_1,1,305,0
305_2,2,305,0
305_3,3,305,0
305_4,4,305,0
305_5,5,305,0
305_6,6,305,0
305_7,7,305,0
305_8,8,305,0
305_9,9,305,0
305_10,10,305,1
305_11,11,305,1
305_12,12,305,1
305_13,13,305,1
305_14,14,305,1
305_15,15,305,1
305_16,16,305,1
305_17,17,305,1
305_18,18,305,1
305_19,19,305,1
306_0,0,306,0
306_1,1,306,0
306_2,2,306,0
306_3,3,306,0
306_4,4,306,0
306_5,5,306,0
306_6,6,306,0
306_7,7,306,0
306_8,8,306,0
306_9,9,306,0
306_10,10,306,1
306_11,11,306,1
306_12,12,306,1
306_13,13,306,1
306_14,14,306,1
306_15,15,306,1
306_16,16,306,1
306_17,17,306,1
306_18,18,306,1
306_19,19,306,1
307_0,0,307,0
307_1,1,307,0
307_2,2,307,0
307_3,3,307,0
307_4,4,307,0
307_5,5,307,0
307_6,6,307,0
307_7,7,307,0
307_8,8,307,0
307_9,9,307,0
307_10,10,307,1
307_11,11,307,1
307_12,12,307,1
307_13,13,307,1
307_14,14,307,1
307_15,15,307,1
307_16,16,307,1
307_18,18,307,1
307_19,19,307,1
308_0,0,308,0
308_1,1,308,0
308_2,2,308,0
308_3,3,308,0
308_4,4,308,0
308_5,5,308,0
308_6,6,308,0
308_7,7,308,0
308_8,8,308,0
308_9,9,308,0
308_10,10,308,1
308_11,11,308,1
308_12,12,308,1
308_13,13,308,1
