,yes-sentiment,category,hotel_id,cpt,fileId,iId,gold,sentiment,cpt_id,cpt_label,ts_len
36_14,2,pool,445,1,36,14,True,0.4933479428291321,36_1,,10
36_15,2,pool,445,1,36,15,True,0.499333918094635,36_1,,10
36_16,2,pool,445,1,36,16,True,0.4880856275558472,36_1,,10
36_17,2,pool,445,1,36,17,True,0.4995631575584412,36_1,,10
36_18,2,pool,445,1,36,18,True,0.4966435432434082,36_1,,10
36_19,2,pool,445,1,36,19,True,0.4656729698181152,36_1,,10
37_1,2,renovation_room,445,0,37,1,True,-0.4781717658042908,37_0,a,8
37_2,2,renovation_room,445,0,37,2,True,-0.4967028796672821,37_0,a,8
37_3,2,renovation_room,445,0,37,3,True,-0.4968191385269165,37_0,a,8
37_4,2,renovation_room,445,0,37,4,True,-0.4545333981513977,37_0,a,8
37_5,2,renovation_room,445,0,37,5,True,-0.4896416366100311,37_0,a,8
37_6,2,renovation_room,445,0,37,6,True,-0.4912192523479462,37_0,a,8
37_8,2,renovation_room,445,0,37,8,True,-0.4205507636070252,37_0,a,8
37_9,2,renovation_room,445,0,37,9,True,-0.4926505386829376,37_0,a,8
37_10,2,renovation_room,445,1,37,10,True,0.4844157099723816,37_1,,9
37_11,2,renovation_room,445,1,37,11,True,0.4995265007019043,37_1,,9
37_12,2,renovation_room,445,1,37,12,True,0.4938642978668213,37_1,,9
37_13,2,renovation_room,445,1,37,13,True,0.4895636439323425,37_1,,9
37_14,2,renovation_room,445,1,37,14,True,0.2583049535751343,37_1,,9
37_15,2,renovation_room,445,1,37,15,True,0.4991098046302795,37_1,,9
37_16,2,renovation_room,445,1,37,16,True,0.4996844530105591,37_1,,9
37_18,2,renovation_room,445,1,37,18,True,0.4965631365776062,37_1,,9
37_19,2,renovation_room,445,1,37,19,True,0.496485710144043,37_1,,9
38_3,2,restaurant,445,0,38,3,True,-0.2562675476074219,38_0,c,3
38_5,2,restaurant,445,0,38,5,True,-0.4764217734336853,38_0,c,3
38_7,2,restaurant,445,0,38,7,True,0.012461483478546144,38_0,c,3
38_10,2,restaurant,445,1,38,10,True,0.4941337704658508,38_1,,9
38_11,2,restaurant,445,1,38,11,True,0.4977211356163025,38_1,,9
38_12,2,restaurant,445,1,38,12,True,0.4859558343887329,38_1,,9
38_13,2,restaurant,445,1,38,13,True,0.4995206594467163,38_1,,9
38_14,2,restaurant,445,1,38,14,True,0.4994688630104065,38_1,,9
38_15,2,restaurant,445,1,38,15,True,0.4917914867401123,38_1,,9
38_16,2,restaurant,445,1,38,16,True,0.4775107502937317,38_1,,9
38_18,2,restaurant,445,1,38,18,True,0.4992577433586121,38_1,,9
38_19,2,restaurant,445,1,38,19,True,0.49966299533844,38_1,,9
39_1,2,room,445,0,39,1,True,-0.498272031545639,39_0,a,3
39_4,2,room,445,0,39,4,True,-0.4976913630962372,39_0,a,3
39_6,2,room,445,0,39,6,True,-0.4944719970226288,39_0,a,3
39_12,2,room,445,1,39,12,True,0.4972422122955322,39_1,,4
39_15,2,room,445,1,39,15,True,0.4983445405960083,39_1,,4
39_16,2,room,445,1,39,16,True,0.4821915030479431,39_1,,4
39_18,2,room,445,1,39,18,True,0.4973475933074951,39_1,,4
40_11,2,facility,136,1,40,11,True,0.07653242349624634,40_1,c,3
40_12,2,facility,136,1,40,12,True,0.08606290817260742,40_1,c,3
40_13,2,facility,136,1,40,13,True,0.026983439922332764,40_1,c,3
40_16,2,facility,136,2,40,16,True,0.06156188249588013,40_2,,3
40_17,2,facility,136,2,40,17,True,-0.31476908922195435,40_2,,3
40_18,2,facility,136,2,40,18,True,-0.4933368265628815,40_2,,3
41_1,2,pool,136,0,41,1,True,-0.4936746954917908,41_0,a,5
41_4,2,pool,136,0,41,4,True,-0.471894383430481,41_0,a,5
41_5,2,pool,136,0,41,5,True,-0.492105484008789,41_0,a,5
41_6,2,pool,136,0,41,6,True,-0.4946322441101074,41_0,a,5
41_8,2,pool,136,0,41,8,True,-0.4961317479610443,41_0,a,5
41_10,2,pool,136,1,41,10,True,0.4147511124610901,41_1,,6
41_12,2,pool,136,1,41,12,True,0.4996886253356934,41_1,,6
41_13,2,pool,136,1,41,13,True,0.499582827091217,41_1,,6
41_14,2,pool,136,1,41,14,True,0.494878888130188,41_1,,6
41_15,2,pool,136,1,41,15,True,0.4992721676826477,41_1,,6
41_18,2,pool,136,1,41,18,True,0.4977700710296631,41_1,,6
42_1,2,renovation_room,136,0,42,1,True,-0.49722620844841,42_0,a,7
42_2,2,renovation_room,136,0,42,2,True,-0.4976364672183991,42_0,a,7
42_3,2,renovation_room,136,0,42,3,True,-0.4882801175117493,42_0,a,7
42_4,2,renovation_room,136,0,42,4,True,-0.4918359816074371,42_0,a,7
42_5,2,renovation_room,136,0,42,5,True,-0.33701443672180176,42_0,a,7
42_6,2,renovation_room,136,0,42,6,True,-0.4978120028972626,42_0,a,7
42_7,2,renovation_room,136,0,42,7,True,-0.4907973408699036,42_0,a,7
42_10,2,renovation_room,136,1,42,10,True,0.4970813393592834,42_1,,10
42_11,2,renovation_room,136,1,42,11,True,0.498651921749115,42_1,,10
42_12,2,renovation_room,136,1,42,12,True,0.4985553622245789,42_1,,10
42_13,2,renovation_room,136,1,42,13,True,0.4872457981109619,42_1,,10
42_14,2,renovation_room,136,1,42,14,True,0.4977624416351318,42_1,,10
42_15,2,renovation_room,136,1,42,15,True,0.4970182180404663,42_1,,10
42_16,2,renovation_room,136,1,42,16,True,0.4998311996459961,42_1,,10
42_17,2,renovation_room,136,1,42,17,True,0.35016173124313354,42_1,,10
42_18,2,renovation_room,136,1,42,18,True,0.486932098865509,42_1,,10
42_19,2,renovation_room,136,1,42,19,True,0.491884708404541,42_1,,10
43_0,2,restaurant,136,0,43,0,True,0.3042888641357422,43_0,b,4
43_1,2,restaurant,136,0,43,1,True,0.4964182376861572,43_0,b,4
43_3,2,restaurant,136,0,43,3,True,0.4996126294136048,43_0,b,4
43_4,2,restaurant,136,0,43,4,True,0.499175488948822,43_0,b,4
43_10,2,restaurant,136,1,43,10,True,-0.4571391642093658,43_1,,5
43_12,2,restaurant,136,1,43,12,True,-0.4703749120235443,43_1,,5
43_13,2,restaurant,136,1,43,13,True,-0.4000579714775085,43_1,,5
43_16,2,restaurant,136,1,43,16,True,-0.4764403998851776,43_1,,5
43_17,2,restaurant,136,1,43,17,True,-0.4536890387535095,43_1,,5
44_0,2,room,136,0,44,0,True,-0.4907751977443695,44_0,a,5
44_2,2,room,136,0,44,2,True,-0.4976609349250794,44_0,a,5
44_4,2,room,136,0,44,4,True,-0.4932062327861786,44_0,a,5
44_7,2,room,136,0,44,7,True,-0.4860264956951141,44_0,a,5
44_8,2,room,136,0,44,8,True,-0.1651894748210907,44_0,a,5
44_20,2,room,136,2,44,20,True,0.2828395366668701,44_2,,9
44_21,2,room,136,2,44,21,True,0.499669075012207,44_2,,9
44_22,2,room,136,2,44,22,True,0.4990142583847046,44_2,,9
44_23,2,room,136,2,44,23,True,0.4985895752906799,44_2,,9
44_24,2,room,136,2,44,24,True,0.4991559982299805,44_2,,9
44_25,2,room,136,2,44,25,True,0.4928467869758606,44_2,,9
44_27,2,room,136,2,44,27,True,0.4639838933944702,44_2,,9
44_28,2,room,136,2,44,28,True,0.49954754114151,44_2,,9
44_29,2,room,136,2,44,29,True,0.4969987869262695,44_2,,9
45_0,2,reception,243,0,45,0,True,0.4996882677078247,45_0,b,6
45_1,2,reception,243,0,45,1,True,0.4975301623344421,45_0,b,6
45_2,2,reception,243,0,45,2,True,0.4983845949172974,45_0,b,6
45_5,2,reception,243,0,45,5,True,0.4977121353149414,45_0,b,6
45_6,2,reception,243,0,45,6,True,0.4991316199302673,45_0,b,6
45_9,2,reception,243,0,45,9,True,0.499346673488617,45_0,b,6
46_0,2,pool,243,0,46,0,True,-0.4971365332603455,46_0,c,7
46_1,2,pool,243,0,46,1,True,-0.41865044832229614,46_0,c,7
46_3,2,pool,243,0,46,3,True,-0.29399561882019043,46_0,c,7
46_4,2,pool,243,0,46,4,True,-0.32821351289749146,46_0,c,7
46_6,2,pool,243,0,46,6,True,-0.4909300804138184,46_0,c,7
46_7,2,pool,243,0,46,7,True,-0.4831567406654358,46_0,c,7
46_9,2,pool,243,0,46,9,True,-0.4972820580005646,46_0,c,7
46_16,2,pool,243,2,46,16,True,0.1767978072166443,46_2,b,7
46_17,2,pool,243,2,46,17,True,0.11652356386184692,46_2,b,7
46_19,2,pool,243,2,46,19,True,0.1681038737297058,46_2,b,7
46_20,2,pool,243,2,46,20,True,0.13805818557739258,46_2,b,7
46_22,2,pool,243,2,46,22,True,0.1169431209564209,46_2,b,7
46_23,2,pool,243,2,46,23,True,0.1701682209968567,46_2,b,7
46_24,2,pool,243,2,46,24,True,0.1545761227607727,46_2,b,7
46_26,2,pool,243,3,46,26,True,-0.4910646677017212,46_3,,5
46_28,2,pool,243,3,46,28,True,-0.4933573305606842,46_3,,5
46_32,2,pool,243,3,46,32,True,-0.4964223206043243,46_3,,5
46_33,2,pool,243,3,46,33,True,-0.4944479763507843,46_3,,5
46_34,2,pool,243,3,46,34,True,-0.4875640273094177,46_3,,5
47_0,2,renovation_room,243,0,47,0,True,-0.4972145259380341,47_0,a,8
47_1,2,renovation_room,243,0,47,1,True,-0.4895383715629578,47_0,a,8
47_2,2,renovation_room,243,0,47,2,True,-0.4966377913951874,47_0,a,8
47_3,2,renovation_room,243,0,47,3,True,-0.489375352859497,47_0,a,8
47_5,2,renovation_room,243,0,47,5,True,-0.4970280826091766,47_0,a,8
47_6,2,renovation_room,243,0,47,6,True,-0.4890073537826538,47_0,a,8
47_7,2,renovation_room,243,0,47,7,True,-0.4889542758464813,47_0,a,8
47_9,2,renovation_room,243,0,47,9,True,-0.4929317533969879,47_0,a,8
47_10,2,renovation_room,243,1,47,10,True,0.4951303005218506,47_1,,7
47_11,2,renovation_room,243,1,47,11,True,0.4960523843765259,47_1,,7
47_12,2,renovation_room,243,1,47,12,True,0.4984103441238403,47_1,,7
47_13,2,renovation_room,243,1,47,13,True,0.4957126379013062,47_1,,7
47_14,2,renovation_room,243,1,47,14,True,0.49683678150177,47_1,,7
47_15,2,renovation_room,243,1,47,15,True,0.25117945671081543,47_1,,7
47_19,2,renovation_room,243,1,47,19,True,0.4709954261779785,47_1,,7
48_0,2,restaurant,243,0,48,0,True,0.4997727274894714,48_0,b,7
48_1,2,restaurant,243,0,48,1,True,0.4167859554290772,48_0,b,7
48_2,2,restaurant,243,0,48,2,True,0.4902116656303406,48_0,b,7
48_3,2,restaurant,243,0,48,3,True,0.4995077848434448,48_0,b,7
48_5,2,restaurant,243,0,48,5,True,0.4973728656768799,48_0,b,7
48_6,2,restaurant,243,0,48,6,True,0.4995174407958984,48_0,b,7
48_7,2,restaurant,243,0,48,7,True,0.4968486428260803,48_0,b,7
49_0,2,room,243,0,49,0,True,-0.4405149519443512,49_0,c,8
49_2,2,room,243,0,49,2,True,-0.4982617497444153,49_0,c,8
49_3,2,room,243,0,49,3,True,-0.4969746768474579,49_0,c,8
49_4,2,room,243,0,49,4,True,-0.4907193779945374,49_0,c,8
49_6,2,room,243,0,49,6,True,-0.4940763711929321,49_0,c,8
49_7,2,room,243,0,49,7,True,-0.4985992908477783,49_0,c,8
49_8,2,room,243,0,49,8,True,-0.4027264714241028,49_0,c,8
49_9,2,room,243,0,49,9,True,-0.4955222606658936,49_0,c,8
49_40,2,room,243,4,49,40,True,-0.4933260083198547,49_4,,5
49_42,2,room,243,4,49,42,True,-0.4948436915874481,49_4,,5
49_44,2,room,243,4,49,44,True,-0.4984863698482514,49_4,,5
49_47,2,room,243,4,49,47,True,-0.4943147599697113,49_4,,5
49_48,2,room,243,4,49,48,True,-0.4986830651760101,49_4,,5
50_0,2,facility,315,0,50,0,True,0.4996135830879211,50_0,b,3
50_1,2,facility,315,0,50,1,True,0.4930845499038696,50_0,b,3
50_9,2,facility,315,0,50,9,True,0.4986298084259033,50_0,b,3
51_0,2,reception,315,0,51,0,True,0.4972543120384216,51_0,c,7
51_1,2,reception,315,0,51,1,True,0.4993019104003906,51_0,c,7
51_2,2,reception,315,0,51,2,True,0.4973857998847962,51_0,c,7
51_3,2,reception,315,0,51,3,True,0.4990525841712952,51_0,c,7
51_4,2,reception,315,0,51,4,True,0.4998164772987366,51_0,c,7
51_7,2,reception,315,0,51,7,True,0.4982640147209168,51_0,c,7
51_8,2,reception,315,0,51,8,True,0.4983848333358765,51_0,c,7
51_19,2,reception,315,2,51,19,True,0.29588598012924194,51_2,c,4
51_20,2,reception,315,2,51,20,True,0.3390724062919617,51_2,c,4
51_21,2,reception,315,2,51,21,True,0.3469806313514709,51_2,c,4
51_26,2,reception,315,2,51,26,True,0.2766854763031006,51_2,c,4
51_32,2,reception,315,3,51,32,True,0.4983569979667664,51_3,,3
51_33,2,reception,315,3,51,33,True,0.4823079109191895,51_3,,3
51_35,2,reception,315,3,51,35,True,0.498387336730957,51_3,,3
52_0,2,pool,315,0,52,0,True,0.4980854988098145,52_0,c,10
52_1,2,pool,315,0,52,1,True,0.4927653670310974,52_0,c,10
52_2,2,pool,315,0,52,2,True,0.4518831968307495,52_0,c,10
52_3,2,pool,315,0,52,3,True,0.49965023994445795,52_0,c,10
52_4,2,pool,315,0,52,4,True,0.4974154233932495,52_0,c,10
52_5,2,pool,315,0,52,5,True,0.4967466592788696,52_0,c,10
52_6,2,pool,315,0,52,6,True,0.4998873472213745,52_0,c,10
52_7,2,pool,315,0,52,7,True,0.499204695224762,52_0,c,10
52_8,2,pool,315,0,52,8,True,0.4910059571266174,52_0,c,10
52_9,2,pool,315,0,52,9,True,0.4939162135124207,52_0,c,10
52_10,2,pool,315,1,52,10,True,0.3689128756523132,52_1,c,6
52_13,2,pool,315,1,52,13,True,0.34923237562179565,52_1,c,6
52_14,2,pool,315,1,52,14,True,0.302872896194458,52_1,c,6
52_15,2,pool,315,1,52,15,True,0.2688347697257996,52_1,c,6
52_16,2,pool,315,1,52,16,True,0.32315897941589355,52_1,c,6
52_17,2,pool,315,1,52,17,True,0.31346625089645386,52_1,c,6
52_21,2,pool,315,2,52,21,True,0.16990798711776733,52_2,,3
52_22,2,pool,315,2,52,22,True,0.1660555601119995,52_2,,3
52_27,2,pool,315,2,52,27,True,-0.07934272289276123,52_2,,3
55_4,2,facility,113,0,55,4,True,0.4821001291275024,55_0,b,5
55_5,2,facility,113,0,55,5,True,0.4992054104804993,55_0,b,5
55_6,2,facility,113,0,55,6,True,0.4845998883247376,55_0,b,5
55_7,2,facility,113,0,55,7,True,0.4969513416290283,55_0,b,5
55_8,2,facility,113,0,55,8,True,0.4989240765571594,55_0,b,5
55_10,2,facility,113,1,55,10,True,-0.4889247119426727,55_1,,4
55_13,2,facility,113,1,55,13,True,-0.4766328632831574,55_1,,4
55_15,2,facility,113,1,55,15,True,-0.4841435253620148,55_1,,4
55_16,2,facility,113,1,55,16,True,-0.4702422916889191,55_1,,4
56_0,2,pool,113,0,56,0,True,0.4995535016059876,56_0,b,8
56_1,2,pool,113,0,56,1,True,0.4985626339912415,56_0,b,8
56_2,2,pool,113,0,56,2,True,0.4994648098945618,56_0,b,8
56_3,2,pool,113,0,56,3,True,0.24755275249481198,56_0,b,8
56_4,2,pool,113,0,56,4,True,0.4971709847450256,56_0,b,8
56_7,2,pool,113,0,56,7,True,0.3333553075790405,56_0,b,8
56_8,2,pool,113,0,56,8,True,0.4994799494743347,56_0,b,8
56_9,2,pool,113,0,56,9,True,0.4979092478752136,56_0,b,8
56_10,2,pool,113,1,56,10,True,-0.4607619941234589,56_1,,6
56_14,2,pool,113,1,56,14,True,-0.4977754056453705,56_1,,6
56_15,2,pool,113,1,56,15,True,-0.4912872910499573,56_1,,6
56_16,2,pool,113,1,56,16,True,-0.4977870285511017,56_1,,6
56_17,2,pool,113,1,56,17,True,-0.4963915050029754,56_1,,6
56_18,2,pool,113,1,56,18,True,-0.4963327348232269,56_1,,6
57_0,2,renovation_room,113,0,57,0,True,-0.4963719248771668,57_0,a,7
57_1,2,renovation_room,113,0,57,1,True,-0.4870522916316986,57_0,a,7
57_2,2,renovation_room,113,0,57,2,True,-0.4841532409191132,57_0,a,7
57_4,2,renovation_room,113,0,57,4,True,-0.4868702590465546,57_0,a,7
57_5,2,renovation_room,113,0,57,5,True,-0.31934356689453125,57_0,a,7
57_7,2,renovation_room,113,0,57,7,True,-0.4975084364414215,57_0,a,7
57_8,2,renovation_room,113,0,57,8,True,-0.4933330118656158,57_0,a,7
57_10,2,renovation_room,113,1,57,10,True,0.4977425336837769,57_1,,8
57_11,2,renovation_room,113,1,57,11,True,0.3471170663833618,57_1,,8
57_12,2,renovation_room,113,1,57,12,True,0.4981939196586609,57_1,,8
57_15,2,renovation_room,113,1,57,15,True,0.4269129037857056,57_1,,8
57_16,2,renovation_room,113,1,57,16,True,0.439215898513794,57_1,,8
57_17,2,renovation_room,113,1,57,17,True,0.4988911747932434,57_1,,8
57_18,2,renovation_room,113,1,57,18,True,0.4852810502052307,57_1,,8
57_19,2,renovation_room,113,1,57,19,True,0.494918167591095,57_1,,8
58_0,2,restaurant,113,0,58,0,True,0.493848979473114,58_0,c,3
58_5,2,restaurant,113,0,58,5,True,0.4994883537292481,58_0,c,3
58_9,2,restaurant,113,0,58,9,True,0.15028464794158936,58_0,c,3
59_0,2,room,113,0,59,0,True,0.4999163150787354,59_0,c,7
59_1,2,room,113,0,59,1,True,0.4984509944915772,59_0,c,7
59_2,2,room,113,0,59,2,True,0.4993721842765808,59_0,c,7
59_4,2,room,113,0,59,4,True,0.4931193590164185,59_0,c,7
59_5,2,room,113,0,59,5,True,0.4893521666526794,59_0,c,7
59_6,2,room,113,0,59,6,True,0.4998422861099243,59_0,c,7
59_8,2,room,113,0,59,8,True,0.4998830556869507,59_0,c,7
59_10,2,room,113,1,59,10,True,0.05312007665634155,59_1,b,4
59_12,2,room,113,1,59,12,True,0.03014326095581055,59_1,b,4
59_17,2,room,113,1,59,17,True,0.1233934760093689,59_1,b,4
59_19,2,room,113,1,59,19,True,0.06341820955276489,59_1,b,4
59_20,2,room,113,2,59,20,True,-0.4968287348747253,59_2,,5
59_21,2,room,113,2,59,21,True,-0.4726488590240479,59_2,,5
59_22,2,room,113,2,59,22,True,-0.4939435124397278,59_2,,5
59_25,2,room,113,2,59,25,True,-0.4974331259727478,59_2,,5
59_27,2,room,113,2,59,27,True,-0.2990962564945221,59_2,,5
60_0,2,reception,356,0,60,0,True,0.4992025494575501,60_0,b,8
60_1,2,reception,356,0,60,1,True,0.4858745932579041,60_0,b,8
60_2,2,reception,356,0,60,2,True,0.4996097683906555,60_0,b,8
60_3,2,reception,356,0,60,3,True,0.4998070597648621,60_0,b,8
60_4,2,reception,356,0,60,4,True,0.4926082491874695,60_0,b,8
60_5,2,reception,356,0,60,5,True,0.4947367310523987,60_0,b,8
60_6,2,reception,356,0,60,6,True,0.4995680451393128,60_0,b,8
60_9,2,reception,356,0,60,9,True,0.4990498423576355,60_0,b,8
60_10,2,reception,356,1,60,10,True,-0.4975024461746216,60_1,,5
60_11,2,reception,356,1,60,11,True,-0.3928414881229401,60_1,,5
60_14,2,reception,356,1,60,14,True,-0.4930258393287658,60_1,,5
60_15,2,reception,356,1,60,15,True,-0.4489963948726654,60_1,,5
60_18,2,reception,356,1,60,18,True,-0.0375993549823761,60_1,,5
61_1,2,pool,356,0,61,1,True,-0.4929400384426117,61_0,a,3
61_2,2,pool,356,0,61,2,True,-0.4966517686843872,61_0,a,3
61_9,2,pool,356,0,61,9,True,-0.49590149521827703,61_0,a,3
61_11,2,pool,356,1,61,11,True,0.4793795347213745,61_1,,4
61_12,2,pool,356,1,61,12,True,0.4994189739227295,61_1,,4
61_14,2,pool,356,1,61,14,True,0.4997223019599914,61_1,,4
61_15,2,pool,356,1,61,15,True,0.4918698072433472,61_1,,4
62_0,2,renovation_room,356,0,62,0,True,-0.4988206326961517,62_0,a,9
62_1,2,renovation_room,356,0,62,1,True,-0.4986577033996582,62_0,a,9
62_2,2,renovation_room,356,0,62,2,True,-0.4957074224948883,62_0,a,9
62_4,2,renovation_room,356,0,62,4,True,-0.4970517158508301,62_0,a,9
62_5,2,renovation_room,356,0,62,5,True,-0.4980418682098389,62_0,a,9
62_6,2,renovation_room,356,0,62,6,True,-0.4945338368415833,62_0,a,9
62_7,2,renovation_room,356,0,62,7,True,-0.4456960558891296,62_0,a,9
62_8,2,renovation_room,356,0,62,8,True,-0.4912459254264832,62_0,a,9
62_9,2,renovation_room,356,0,62,9,True,-0.4881884753704071,62_0,a,9
62_10,2,renovation_room,356,1,62,10,True,0.4983338713645935,62_1,,4
62_11,2,renovation_room,356,1,62,11,True,0.4937830567359924,62_1,,4
62_12,2,renovation_room,356,1,62,12,True,0.4869083166122437,62_1,,4
62_13,2,renovation_room,356,1,62,13,True,0.4304601550102234,62_1,,4
64_0,2,room,356,0,64,0,True,0.4746618866920471,64_0,b,7
64_1,2,room,356,0,64,1,True,0.4993470311164856,64_0,b,7
64_2,2,room,356,0,64,2,True,0.4918128252029419,64_0,b,7
64_3,2,room,356,0,64,3,True,0.4999169111251831,64_0,b,7
64_7,2,room,356,0,64,7,True,0.4993706345558167,64_0,b,7
64_8,2,room,356,0,64,8,True,0.3004983067512512,64_0,b,7
64_9,2,room,356,0,64,9,True,0.4649397134780884,64_0,b,7
64_10,2,room,356,1,64,10,True,-0.18240630626678467,64_1,c,8
64_11,2,room,356,1,64,11,True,-0.06489256024360658,64_1,c,8
64_12,2,room,356,1,64,12,True,-0.17785492539405826,64_1,c,8
64_13,2,room,356,1,64,13,True,-0.17430368065834045,64_1,c,8
64_14,2,room,356,1,64,14,True,-0.1352880895137787,64_1,c,8
64_15,2,room,356,1,64,15,True,-0.07032054662704468,64_1,c,8
64_16,2,room,356,1,64,16,True,-0.06206464767456055,64_1,c,8
64_18,2,room,356,1,64,18,True,-0.14322015643119812,64_1,c,8
64_20,2,room,356,2,64,20,True,-0.3557656407356262,64_2,,3
64_21,2,room,356,2,64,21,True,-0.4959044456481934,64_2,,3
64_22,2,room,356,2,64,22,True,-0.4839357733726502,64_2,,3
65_2,2,facility,348,0,65,2,True,-0.4954884946346283,65_0,a,3
65_4,2,facility,348,0,65,4,True,-0.4854353070259094,65_0,a,3
65_6,2,facility,348,0,65,6,True,-0.4911596775054932,65_0,a,3
66_10,2,reception,348,1,66,10,True,0.2503051161766052,66_1,c,6
66_11,2,reception,348,1,66,11,True,0.2526553273200989,66_1,c,6
66_13,2,reception,348,1,66,13,True,0.1829844117164612,66_1,c,6
66_15,2,reception,348,1,66,15,True,0.2438800930976868,66_1,c,6
66_16,2,reception,348,1,66,16,True,0.15435224771499634,66_1,c,6
66_19,2,reception,348,1,66,19,True,0.14399868249893188,66_1,c,6
66_22,2,reception,348,2,66,22,True,0.3464424014091492,66_2,c,5
66_23,2,reception,348,2,66,23,True,0.3165181875228882,66_2,c,5
66_26,2,reception,348,2,66,26,True,0.3562347292900085,66_2,c,5
66_27,2,reception,348,2,66,27,True,0.3584425449371338,66_2,c,5
66_28,2,reception,348,2,66,28,True,0.3510492444038391,66_2,c,5
66_30,2,reception,348,3,66,30,True,0.4981074333190918,66_3,,6
66_31,2,reception,348,3,66,31,True,0.4996297359466553,66_3,,6
66_32,2,reception,348,3,66,32,True,0.495020866394043,66_3,,6
66_34,2,reception,348,3,66,34,True,0.4959915280342102,66_3,,6
66_38,2,reception,348,3,66,38,True,0.4984434247016907,66_3,,6
66_39,2,reception,348,3,66,39,True,0.4981958270072937,66_3,,6
68_11,2,restaurant,348,1,68,11,True,-0.018102198839187626,68_1,a,4
68_12,2,restaurant,348,1,68,12,True,0.0870104432106018,68_1,a,4
68_14,2,restaurant,348,1,68,14,True,0.15345323085784912,68_1,a,4
68_18,2,restaurant,348,1,68,18,True,0.00267791748046875,68_1,a,4
69_1,2,room,348,0,69,1,True,-0.4981512427330017,69_0,a,5
69_2,2,room,348,0,69,2,True,-0.4822314083576202,69_0,a,5
69_7,2,room,348,0,69,7,True,-0.4953851401805878,69_0,a,5
69_8,2,room,348,0,69,8,True,-0.4845320284366608,69_0,a,5
69_9,2,room,348,0,69,9,True,-0.3885752856731415,69_0,a,5
69_10,2,room,348,1,69,10,True,-0.017887234687805176,69_1,c,4
69_11,2,room,348,1,69,11,True,-0.042373239994049065,69_1,c,4
69_12,2,room,348,1,69,12,True,-0.04746869206428528,69_1,c,4
69_15,2,room,348,1,69,15,True,-0.0604742169380188,69_1,c,4
69_22,2,room,348,2,69,22,True,0.4869931936264038,69_2,,4
69_24,2,room,348,2,69,24,True,0.2139045000076294,69_2,,4
69_26,2,room,348,2,69,26,True,0.414917528629303,69_2,,4
69_28,2,room,348,2,69,28,True,0.2439670562744141,69_2,,4
70_2,2,facility,350,0,70,2,True,-0.498507410287857,70_0,a,5
70_3,2,facility,350,0,70,3,True,-0.4875197410583496,70_0,a,5
70_5,2,facility,350,0,70,5,True,-0.4836477935314178,70_0,a,5
70_6,2,facility,350,0,70,6,True,-0.4810414910316467,70_0,a,5
70_7,2,facility,350,0,70,7,True,-0.4541956782341003,70_0,a,5
70_12,2,facility,350,1,70,12,True,0.4955449104309082,70_1,,4
70_14,2,facility,350,1,70,14,True,0.4676725268363953,70_1,,4
70_16,2,facility,350,1,70,16,True,0.4734877347946167,70_1,,4
70_18,2,facility,350,1,70,18,True,0.4930825233459473,70_1,,4
71_0,2,reception,350,0,71,0,True,0.4985816478729248,71_0,c,5
71_2,2,reception,350,0,71,2,True,0.4972162246704102,71_0,c,5
71_5,2,reception,350,0,71,5,True,0.4946063160896301,71_0,c,5
71_7,2,reception,350,0,71,7,True,0.4994702935218811,71_0,c,5
71_9,2,reception,350,0,71,9,True,0.4162576198577881,71_0,c,5
71_21,2,reception,350,2,71,21,True,-0.4141834378242493,71_2,,4
71_22,2,reception,350,2,71,22,True,-0.315643310546875,71_2,,4
71_26,2,reception,350,2,71,26,True,-0.4101081490516663,71_2,,4
71_27,2,reception,350,2,71,27,True,-0.475390613079071,71_2,,4
72_2,2,renovation_room,350,0,72,2,True,-0.4962109625339508,72_0,a,7
72_3,2,renovation_room,350,0,72,3,True,-0.4950387477874756,72_0,a,7
