,yes-sentiment,yes-aspect,no-sentiment,no-aspect,category,hotel_id,cpt,Total,fileId,iId,gold-aspect,gold-sentiment,text,date,sentiment,cpts,sentiment_mean,date_period,cpt_id,cpt_label,TS_LEN,argmin_max
6_1,2,2,0,0,reception,110,0,4,6,1,True,True,The staff at the desk were very helpful and were happy to help in anyway they could,2015-06-05,0.4983343482017517,"[0, 850, 2825, 5306]",0.339391653864972,"['2015-01-01', '2017-11-22 00:00:00']",6_0,b,1,True
6_10,1,2,1,0,reception,110,1,4,6,10,True,False,Otherwise nice and clean room good service and the car was there to jump in when I was going to leave,2017-12-24 00:55:47,0.3045986294746399,"[0, 850, 2825, 5306]",0.28474716465419514,"['2017-11-22 06:59:51', '2018-12-11 10:59:32']",6_1,b,5,
6_16,1,2,1,0,reception,110,1,4,6,16,True,False,However the service receptionist David Lee was amazing,2018-07-25 00:00:00,0.3102286458015442,"[0, 850, 2825, 5306]",0.28474716465419514,"['2017-11-22 06:59:51', '2018-12-11 10:59:32']",6_1,b,5,
6_17,1,2,1,0,reception,110,1,4,6,17,True,False,It is 3 stars hotel with 2 stars service,2018-09-15 00:00:00,0.31992149353027344,"[0, 850, 2825, 5306]",0.28474716465419514,"['2017-11-22 06:59:51', '2018-12-11 10:59:32']",6_1,b,5,True
6_18,2,2,0,0,reception,110,1,4,6,18,True,True,The staff moved us however it was inconvenient as we had already unpacked,2018-09-25 04:26:07,0.2936575412750244,"[0, 850, 2825, 5306]",0.28474716465419514,"['2017-11-22 06:59:51', '2018-12-11 10:59:32']",6_1,b,5,
6_19,1,2,1,0,reception,110,1,4,6,19,True,False,particulary Marc and Phoebe at front desk,2018-10-21 01:24:05,0.2929617166519165,"[0, 850, 2825, 5306]",0.28474716465419514,"['2017-11-22 06:59:51', '2018-12-11 10:59:32']",6_1,b,5,
6_20,2,2,0,0,reception,110,2,4,6,20,True,True,My question to the staff was if 4 pm can be 5 pm just due to the fact of my outbound flight from Adelaide,2019-01-08 07:25:29,-0.4602595269680023,"[0, 850, 2825, 5306]",0.33975080085073095,"['2018-12-11 12:08:12', '2020-04-12 00:00:00']",6_2,d,8,
6_21,2,2,0,0,reception,110,2,4,6,21,True,True,hello or godmorning at breakfast desk staff appeared stressed and unorganised,2019-01-11 00:00:00,-0.4828666150569916,"[0, 850, 2825, 5306]",0.33975080085073095,"['2018-12-11 12:08:12', '2020-04-12 00:00:00']",6_2,d,8,True
6_22,2,2,0,0,reception,110,2,4,6,22,True,True,We enjoyed staying at the Pullman the inital service we recieved at the recpetion on Friday 19 April at 4 pm was less then adequete the receptionist was extremly dismissive was unwilling to give any information in relation to facilites and refused to issue 2 room keys even though she could clearly see I was travelling with my wife,2019-04-24 04:25:25,-0.457861065864563,"[0, 850, 2825, 5306]",0.33975080085073095,"['2018-12-11 12:08:12', '2020-04-12 00:00:00']",6_2,d,8,
6_24,2,2,0,0,reception,110,2,4,6,24,True,True,At 530 am unable to sleep I called reception,2019-06-02 22:16:50,-0.382055789232254,"[0, 850, 2825, 5306]",0.33975080085073095,"['2018-12-11 12:08:12', '2020-04-12 00:00:00']",6_2,d,8,
6_26,2,2,0,0,reception,110,2,4,6,26,True,True,I m sorry if i was wrong to go to reception forage bother them with this but there often was nt anyone at the concierge desk,2019-08-28 06:44:56,-0.4796292185783386,"[0, 850, 2825, 5306]",0.33975080085073095,"['2018-12-11 12:08:12', '2020-04-12 00:00:00']",6_2,d,8,
6_27,0,2,2,0,reception,110,2,4,6,27,True,False,We arrived early and due to not feeling well the Receptionist Tiana allocated us a room,2019-09-03 09:15:10,-0.027493715286254883,"[0, 850, 2825, 5306]",0.33975080085073095,"['2018-12-11 12:08:12', '2020-04-12 00:00:00']",6_2,d,8,
6_28,0,2,2,0,reception,110,2,4,6,28,True,False,Staff took my drink bottle and went and filled it with cold water,2019-12-21 03:06:25,-0.4584484100341797,"[0, 850, 2825, 5306]",0.33975080085073095,"['2018-12-11 12:08:12', '2020-04-12 00:00:00']",6_2,d,8,
6_29,0,2,2,0,reception,110,2,4,6,29,True,False,Our stay was flawless from booking in to concierge to the room to our breakfast to booking out The staff were always helpful and professional That being said there was only one small problem the glassware and crockery were not washed properly as there was food particles still on them,2019-12-26 13:05:34,-0.19072991609573364,"[0, 850, 2825, 5306]",0.33975080085073095,"['2018-12-11 12:08:12', '2020-04-12 00:00:00']",6_2,d,8,
7_4,0,2,2,0,pool,110,0,4,7,4,True,False,did not use the pool but it looked great,2016-07-19,-0.342887282371521,"[0, 340, 708]",0.11014834661109774,"['2015-01-01', '2018-05-04 00:00:00']",7_0,a,6,
7_5,2,2,0,0,pool,110,0,4,7,5,True,True,Cushions on sunloungers around pool area are worn and dirty,2016-12-30,-0.4948084950447082,"[0, 340, 708]",0.11014834661109774,"['2015-01-01', '2018-05-04 00:00:00']",7_0,a,6,
7_6,2,2,0,0,pool,110,0,4,7,6,True,True,Pool was too cold to use,2017-01-16,-0.4931766986846924,"[0, 340, 708]",0.11014834661109774,"['2015-01-01', '2018-05-04 00:00:00']",7_0,a,6,
7_7,1,2,1,0,pool,110,0,4,7,7,True,False,The Pool and Spa on the 2nd floor was a bit smaller then most especialy when a good few people have the same idea as you but nice and clean and good pool temperature for a swim,2017-01-28,-0.4782211482524872,"[0, 340, 708]",0.11014834661109774,"['2015-01-01', '2018-05-04 00:00:00']",7_0,a,6,
7_8,2,2,0,0,pool,110,0,4,7,8,True,True,small pool and spa area not very easy to access especially when parents and children take over the space,2017-02-01,-0.4990702271461487,"[0, 340, 708]",0.11014834661109774,"['2015-01-01', '2018-05-04 00:00:00']",7_0,a,6,True
7_9,2,2,0,0,pool,110,0,4,7,9,True,True,There is a lap pool and SPA sauna was out of order during my stay but steam room works fine,2018-02-06 00:00:00,-0.4769870936870575,"[0, 340, 708]",0.11014834661109774,"['2015-01-01', '2018-05-04 00:00:00']",7_0,a,6,
7_10,2,2,0,0,pool,110,1,4,7,10,True,True,Pool area was great,2018-07-03 13:10:03,0.4932112693786621,"[0, 340, 708]",0.18150681086505452,"['2018-05-08 00:00:00', '2020-03-24 07:05:20']",7_1,d,9,
7_11,2,2,0,0,pool,110,1,4,7,11,True,True,Great service breakfast and facilities pool gym,2018-10-10 22:02:38,0.4989122152328491,"[0, 340, 708]",0.18150681086505452,"['2018-05-08 00:00:00', '2020-03-24 07:05:20']",7_1,d,9,
7_12,2,2,0,0,pool,110,1,4,7,12,True,True,Pool sauna spa,2018-12-15 00:00:00,0.4334207177162169,"[0, 340, 708]",0.18150681086505452,"['2018-05-08 00:00:00', '2020-03-24 07:05:20']",7_1,d,9,
7_13,2,2,0,0,pool,110,1,4,7,13,True,True,The hotel had a pool and gym area which included spa steam room sauna,2019-01-20 00:00:00,0.4944742321968079,"[0, 340, 708]",0.18150681086505452,"['2018-05-08 00:00:00', '2020-03-24 07:05:20']",7_1,d,9,
7_14,2,2,0,0,pool,110,1,4,7,14,True,True,Kids love the pool,2019-05-14 09:50:15,0.4827233552932739,"[0, 340, 708]",0.18150681086505452,"['2018-05-08 00:00:00', '2020-03-24 07:05:20']",7_1,d,9,
7_15,2,2,0,0,pool,110,1,4,7,15,True,True,Loved the pool and steam room,2019-06-09 00:00:00,0.4981634020805359,"[0, 340, 708]",0.18150681086505452,"['2018-05-08 00:00:00', '2020-03-24 07:05:20']",7_1,d,9,
7_16,2,2,0,0,pool,110,1,4,7,16,True,True,We particularly enjoyed the pool gym and spa,2019-08-06 05:26:20,0.4623297452926636,"[0, 340, 708]",0.18150681086505452,"['2018-05-08 00:00:00', '2020-03-24 07:05:20']",7_1,d,9,
7_18,2,2,0,0,pool,110,1,4,7,18,True,True,Their clean well maintained gym spa steam room and pool with very sensible opening hours can only be considered an added bonus,2019-08-26 23:50:03,0.478999376296997,"[0, 340, 708]",0.18150681086505452,"['2018-05-08 00:00:00', '2020-03-24 07:05:20']",7_1,d,9,
7_19,2,2,0,0,pool,110,1,4,7,19,True,True,Everyone is so helpful and the pool spa and all facilities are so clean,2019-11-05 00:00:00,0.4995978474617005,"[0, 340, 708]",0.18150681086505452,"['2018-05-08 00:00:00', '2020-03-24 07:05:20']",7_1,d,9,True
8_0,1,2,1,0,restaurant,110,0,4,8,0,True,False,We had paid for breakfast in advance but on reflection it would have been easier to go to one of the nearby cafes which seemed able to serve food and drink promptly,2015-03-17,-0.4862650334835053,"[0, 520, 870, 1250, 3068]",0.20211586494621922,"['2015-01-01', '2017-03-01']",8_0,a,8,
8_1,1,2,1,0,restaurant,110,0,4,8,1,True,False,Surprised with inconsistent pricing for wine in mini bar mine priced at 22 for half bottle my friend in a different room priced at 12 per half bottle same wine,2015-04-29,-0.4968580305576325,"[0, 520, 870, 1250, 3068]",0.20211586494621922,"['2015-01-01', '2017-03-01']",8_0,a,8,
8_2,1,2,1,0,restaurant,110,0,4,8,2,True,False,Restaurant on site is great and the hotel is still close to other restaurants check out Fancy Burger or From Orient,2015-08-30,-0.11182296276092528,"[0, 520, 870, 1250, 3068]",0.20211586494621922,"['2015-01-01', '2017-03-01']",8_0,a,8,
8_3,1,2,1,0,restaurant,110,0,4,8,3,True,False,For example the restaurant manager made sure to explain food selections available at breakfast while concierge suggested a range of dining options close by,2015-11-18,-0.4949924051761627,"[0, 520, 870, 1250, 3068]",0.20211586494621922,"['2015-01-01', '2017-03-01']",8_0,a,8,
8_4,1,2,1,0,restaurant,110,0,4,8,4,True,False,breakfast was very godreception staff very cold,2016-03-01,-0.45104834437370295,"[0, 520, 870, 1250, 3068]",0.20211586494621922,"['2015-01-01', '2017-03-01']",8_0,a,8,
8_7,1,2,1,0,restaurant,110,0,4,8,7,True,False,ended up cancelling other plans to have dinner there again and again it was just fabulous,2016-09-28,-0.4058914184570313,"[0, 520, 870, 1250, 3068]",0.20211586494621922,"['2015-01-01', '2017-03-01']",8_0,a,8,
8_8,1,2,1,0,restaurant,110,0,4,8,8,True,False,Unfortunately the wheels got a bit wobbly in the Red Salt restaurant,2017-01-02,-0.4977614879608154,"[0, 520, 870, 1250, 3068]",0.20211586494621922,"['2015-01-01', '2017-03-01']",8_0,a,8,True
8_9,2,2,0,0,restaurant,110,0,4,8,9,True,True,Would like a few more options on the menu such as pastas or pizzas for room service but understandable since there are so many restaurants near by,2017-01-23,-0.495802253484726,"[0, 520, 870, 1250, 3068]",0.20211586494621922,"['2015-01-01', '2017-03-01']",8_0,a,8,
8_10,2,2,0,0,restaurant,110,1,4,8,10,True,True,The room was above expectations and the breakfast great value,2017-04-14,0.2190253138542176,"[0, 520, 870, 1250, 3068]",0.24351903639492198,"['2017-03-02', '2018-02-05 00:00:00']",8_1,c,6,
8_11,2,2,0,0,restaurant,110,1,4,8,11,True,True,It offered juices fruits cereals croissants and pastries cheeses and the hot selection of sausages hash browns bacon tomato mushroom and so on together with an egg station for eggs any way,2017-06-09,0.22233718633651733,"[0, 520, 870, 1250, 3068]",0.24351903639492198,"['2017-03-02', '2018-02-05 00:00:00']",8_1,c,6,
8_12,2,2,0,0,restaurant,110,1,4,8,12,True,True,I had the pork sliders as a late night snack and these were delicious,2017-07-20,0.21456056833267206,"[0, 520, 870, 1250, 3068]",0.24351903639492198,"['2017-03-02', '2018-02-05 00:00:00']",8_1,c,6,
8_13,2,2,0,0,restaurant,110,1,4,8,13,True,True,Breakfast was good with a lot of variety and posibilitiy to get a small dish cooked,2017-09-30,0.22830402851104736,"[0, 520, 870, 1250, 3068]",0.24351903639492198,"['2017-03-02', '2018-02-05 00:00:00']",8_1,c,6,
8_15,2,2,0,0,restaurant,110,1,4,8,15,True,True,Dinner menu was decent too,2018-01-17 00:00:00,0.2100328803062439,"[0, 520, 870, 1250, 3068]",0.24351903639492198,"['2017-03-02', '2018-02-05 00:00:00']",8_1,c,6,True
8_16,1,2,1,0,restaurant,110,1,4,8,16,True,False,Breakfast was excellent but I could tell the difference from day to day with the staff,2018-01-17 06:36:38,0.2381601929664612,"[0, 520, 870, 1250, 3068]",0.24351903639492198,"['2017-03-02', '2018-02-05 00:00:00']",8_1,c,6,
8_19,2,2,0,0,restaurant,110,2,4,8,19,True,True,We did not eat at the hotel but the breakfast did look great,2018-02-22 00:00:00,0.06791269779205322,"[0, 520, 870, 1250, 3068]",-0.013329519232269764,"['2018-02-06 00:00:00', '2018-06-25 13:50:53']",8_2,b,8,
8_21,0,2,2,0,restaurant,110,2,4,8,21,True,False,Breakfast spread was good but there are not enough staff to cater for everybody who came in for breakfasts,2018-03-26 07:45:14,0.10777312517166138,"[0, 520, 870, 1250, 3068]",-0.013329519232269764,"['2018-02-06 00:00:00', '2018-06-25 13:50:53']",8_2,b,8,
8_22,2,2,0,0,restaurant,110,2,4,8,22,True,True,We dined at Salt The Pullman ’s restaurant,2018-04-07 00:00:00,0.1878601312637329,"[0, 520, 870, 1250, 3068]",-0.013329519232269764,"['2018-02-06 00:00:00', '2018-06-25 13:50:53']",8_2,b,8,
8_23,2,2,0,0,restaurant,110,2,4,8,23,True,True,April who severed us each morning at breakfast was helpful and very professional and cherfulwould have liked to been told they were putting some of the account on to given visa as would have preferred to have paid cash,2018-04-15 00:00:00,0.02867412567138672,"[0, 520, 870, 1250, 3068]",-0.013329519232269764,"['2018-02-06 00:00:00', '2018-06-25 13:50:53']",8_2,b,8,
8_24,2,2,0,0,restaurant,110,2,4,8,24,True,True,Comprehensive buffet breakfast,2018-05-07 00:00:00,0.21286481618881226,"[0, 520, 870, 1250, 3068]",-0.013329519232269764,"['2018-02-06 00:00:00', '2018-06-25 13:50:53']",8_2,b,8,True
8_25,0,2,2,0,restaurant,110,2,4,8,25,True,False,Hot water milk glasses plates cutlery,2018-05-07 00:00:00,0.16799414157867432,"[0, 520, 870, 1250, 3068]",-0.013329519232269764,"['2018-02-06 00:00:00', '2018-06-25 13:50:53']",8_2,b,8,
8_26,2,2,0,0,restaurant,110,2,4,8,26,True,True,My friend also enjoyed her barramundi dish very much,2018-05-22 05:31:07,0.0652691125869751,"[0, 520, 870, 1250, 3068]",-0.013329519232269764,"['2018-02-06 00:00:00', '2018-06-25 13:50:53']",8_2,b,8,
8_27,1,2,1,0,restaurant,110,2,4,8,27,True,False,We really enjoyed our dinner and breakfast however the service in the restaurant in the evening was not up to our expectations,2018-06-20 00:10:39,0.058569788932800286,"[0, 520, 870, 1250, 3068]",-0.013329519232269764,"['2018-02-06 00:00:00', '2018-06-25 13:50:53']",8_2,b,8,
8_28,2,2,0,0,restaurant,110,3,4,8,28,True,True,Bar drinks were totally overpriced a glass of Peperjack Shiraz was 16,2018-08-17 06:35:14,-0.4961397349834442,"[0, 520, 870, 1250, 3068]",0.13221044056953749,"['2018-06-26 02:33:57', '2020-04-12 00:00:00']",8_3,d,9,
8_29,2,2,0,0,restaurant,110,3,4,8,29,True,True,We did not use the mini bar Too expensive,2018-09-17 04:54:40,-0.4307260513305664,"[0, 520, 870, 1250, 3068]",0.13221044056953749,"['2018-06-26 02:33:57', '2020-04-12 00:00:00']",8_3,d,9,
8_30,2,2,0,0,restaurant,110,3,4,8,30,True,True,Check in was delayed conferences facilities booked were ordinary meal in resturant was unsatisfactory and pressed laundary was returned lying on bed,2018-09-19 00:55:59,-0.4963457882404328,"[0, 520, 870, 1250, 3068]",0.13221044056953749,"['2018-06-26 02:33:57', '2020-04-12 00:00:00']",8_3,d,9,True
8_31,2,2,0,0,restaurant,110,3,4,8,31,True,True,Breakfast service was lousy,2018-12-24 12:20:55,-0.4878471791744232,"[0, 520, 870, 1250, 3068]",0.13221044056953749,"['2018-06-26 02:33:57', '2020-04-12 00:00:00']",8_3,d,9,
8_32,2,2,0,0,restaurant,110,3,4,8,32,True,True,After the first dinner other than breakfast which was prepaid I did not eat there,2019-03-26 10:39:02,-0.00908777117729187,"[0, 520, 870, 1250, 3068]",0.13221044056953749,"['2018-06-26 02:33:57', '2020-04-12 00:00:00']",8_3,d,9,
8_33,2,2,0,0,restaurant,110,3,4,8,33,True,True,Dinner Pork Belly tough and almost impossible to cut through skinBreakfast seemed to be a lack of staff tea coffee cups ran out no tea spoons,2019-04-27 09:53:05,-0.4901053309440613,"[0, 520, 870, 1250, 3068]",0.13221044056953749,"['2018-06-26 02:33:57', '2020-04-12 00:00:00']",8_3,d,9,
8_35,2,2,0,0,restaurant,110,3,4,8,35,True,True,Our meal took over an hour to come out after we ordered it and used plates were not removed from our table or others around us,2019-05-14 10:10:48,-0.4956609904766083,"[0, 520, 870, 1250, 3068]",0.13221044056953749,"['2018-06-26 02:33:57', '2020-04-12 00:00:00']",8_3,d,9,
8_36,2,2,0,0,restaurant,110,3,4,8,36,True,True,I ate at the Salt restaurant for breakfast only once and it had a wider selection than the lounge though the quality of what was on offer in the lounge was probably a little higher,2019-06-03 15:08:35,-0.4867958426475525,"[0, 520, 870, 1250, 3068]",0.13221044056953749,"['2018-06-26 02:33:57', '2020-04-12 00:00:00']",8_3,d,9,
8_37,2,2,0,0,restaurant,110,3,4,8,37,True,True,I still have to pay the 34 for a full buffet brekie when I could only have a little of the scrambled egg left over with a slice of bread,2019-08-08 02:15:57,-0.4920896291732788,"[0, 520, 870, 1250, 3068]",0.13221044056953749,"['2018-06-26 02:33:57', '2020-04-12 00:00:00']",8_3,d,9,
9_0,1,2,1,0,room,110,0,4,9,0,True,False,Our room overlooked Hindmarsh Square with a view of the Southern Suburbs and Adelaide Hills,2015-03-10,-0.20862334966659546,"[0, 835, 4546]",0.18028754130071073,"['2015-01-01', '2017-11-22 07:05:33']",9_0,a,7,
9_1,2,2,0,0,room,110,0,4,9,1,True,True,Only thing that needs attention is the lack of water pressure and heat in the shower which only just adequate each of the 3 days i stayed,2015-04-16,-0.4965271949768066,"[0, 835, 4546]",0.18028754130071073,"['2015-01-01', '2017-11-22 07:05:33']",9_0,a,7,
9_2,1,2,1,0,room,110,0,4,9,2,True,False,On the downside the rooms themselves have so many small irritations it is hard to give a higher rating than 35,2015-09-03,-0.4910920262336731,"[0, 835, 4546]",0.18028754130071073,"['2015-01-01', '2017-11-22 07:05:33']",9_0,a,7,
9_5,1,2,1,0,room,110,0,4,9,5,True,False,No toilet paper replacement and room service dishes left in the room,2017-01-02,-0.4993398189544678,"[0, 835, 4546]",0.18028754130071073,"['2015-01-01', '2017-11-22 07:05:33']",9_0,a,7,True
9_6,2,2,0,0,room,110,0,4,9,6,True,True,Our basic deluxe room overlooked a car park,2017-04-05,-0.4989373981952667,"[0, 835, 4546]",0.18028754130071073,"['2015-01-01', '2017-11-22 07:05:33']",9_0,a,7,
9_7,2,2,0,0,room,110,0,4,9,7,True,True,Mini bar had non twist top beer bottles but no opener in room,2017-04-23,-0.4983741044998169,"[0, 835, 4546]",0.18028754130071073,"['2015-01-01', '2017-11-22 07:05:33']",9_0,a,7,
