,yes-sentiment,yes-aspect,no-sentiment,no-aspect,category,hotel_id,cpt,Total,fileId,iId,gold-aspect,gold-sentiment,text,date,sentiment,cpts,sentiment_mean,date_period,cpt_id,cpt_label
3_51,1,1,1,1,restaurant,260,5,4,3,51,False,False,It appears that a new Chef may be officiating at the latter and we we are french felt that the quality of the dishes there had improved from prior years and is now truly top notch try the beef cheek bourguignon the gym is equipped with top quality machines and it is great to be able to burn a few calories given how well fed we were did i mention the beach a few feet aways sun chairs umbrellas,2020-01-02,-0.404025137424469,"[0, 75, 885, 990, 1085, 1105, 1373]",0.25230122002422134,"['2019-03-06', '2020-04-04']",3_5,
3_52,0,1,2,1,restaurant,260,5,4,3,52,False,False,On three separate occasions at three different restaurants he was basically ignored,2020-02-15,-0.4966001212596893,"[0, 75, 885, 990, 1085, 1105, 1373]",0.25230122002422134,"['2019-03-06', '2020-04-04']",3_5,
3_53,1,0,1,2,restaurant,260,5,4,3,53,False,False,We look forward to six more weeks at least in 2020Make sure to take in some of the pastry and desert from Executive Pastry Chef Gibran,2020-02-25,0.02742224931716919,"[0, 75, 885, 990, 1085, 1105, 1373]",0.25230122002422134,"['2019-03-06', '2020-04-04']",3_5,
4_0,2,1,0,1,room,260,0,4,4,0,False,True,Only 260 rooms so never felt overcrowded,2015-01-03,-0.3489246368408203,"[0, 135, 780, 1040, 1272]",0.06975333816321451,"['2015-01-01', '2015-06-26']",4_0,c
4_1,2,2,0,0,room,260,0,4,4,1,True,True,Even though we checked in early in the day our room was ready,2015-02-25,-0.3182094693183899,"[0, 135, 780, 1040, 1272]",0.06975333816321451,"['2015-01-01', '2015-06-26']",4_0,c
4_2,0,1,2,1,room,260,0,4,4,2,False,False,The last time we has seen it was when we packed up for our room change the day before,2015-03-02,-0.18014416098594666,"[0, 135, 780, 1040, 1272]",0.06975333816321451,"['2015-01-01', '2015-06-26']",4_0,c
4_3,1,2,1,0,room,260,0,4,4,3,True,False,I would say that the rooms at Excellence are comparably luxurious and well appointed and a bit larger and all have balconies with outside seatingAMBIENCEDespite the higher price tag LB did not seem all that much classier than Excellence,2015-03-05,-0.3017987608909607,"[0, 135, 780, 1040, 1272]",0.06975333816321451,"['2015-01-01', '2015-06-26']",4_0,c
4_4,0,1,2,1,room,260,0,4,4,4,False,False,When booking I had asked that the rooms be next to each other or at the least on the same floor,2015-03-09,-0.4790667593479157,"[0, 135, 780, 1040, 1272]",0.06975333816321451,"['2015-01-01', '2015-06-26']",4_0,c
4_6,2,2,0,0,room,260,0,4,4,6,True,True,The rooms are very nice but I am starting to view the jacuzi as something that just takes up space as we do not ever use them any more,2015-03-26,0.00709986686706543,"[0, 135, 780, 1040, 1272]",0.06975333816321451,"['2015-01-01', '2015-06-26']",4_0,c
4_7,2,1,0,1,room,260,0,4,4,7,False,True,I know it sounds stupid but it is so relaxing and feels even better when u do not draw ur own bath,2015-04-30,-0.34596875309944153,"[0, 135, 780, 1040, 1272]",0.06975333816321451,"['2015-01-01', '2015-06-26']",4_0,c
4_8,0,2,2,0,room,260,0,4,4,8,True,False,If we knew that was King beds were optional then we would not have book with Le Blanc on our anniversary for a room with double beds,2015-05-07,-0.4918922483921051,"[0, 135, 780, 1040, 1272]",0.06975333816321451,"['2015-01-01', '2015-06-26']",4_0,c
4_9,2,2,0,0,room,260,0,4,4,9,True,True,I stayed in two different room categories and both were pretty much the same except for the view,2015-05-18,-0.4701921939849854,"[0, 135, 780, 1040, 1272]",0.06975333816321451,"['2015-01-01', '2015-06-26']",4_0,c
4_10,2,2,0,0,room,260,1,4,4,10,True,True,We had resort credits when we booked so we used some of those to upgrade our room to an ocean view,2015-08-18,0.14920485019683838,"[0, 135, 780, 1040, 1272]",0.15173084325241193,"['2015-06-27', '2017-10-22']",4_1,c
4_11,2,2,0,0,room,260,1,4,4,11,True,True,I have stayed at nicer rooms but have never had the service that we had at le blanc,2015-10-07,0.0704423189163208,"[0, 135, 780, 1040, 1272]",0.15173084325241193,"['2015-06-27', '2017-10-22']",4_1,c
4_12,2,2,0,0,room,260,1,4,4,12,True,True,Open plan two closets,2016-04-13,0.1497367024421692,"[0, 135, 780, 1040, 1272]",0.15173084325241193,"['2015-06-27', '2017-10-22']",4_1,c
4_13,2,0,0,2,room,260,1,4,4,13,False,True,From the moment I stepped out of the taxi and into the resort I felt like I was the most important person in the room,2016-07-29,0.07093411684036255,"[0, 135, 780, 1040, 1272]",0.15173084325241193,"['2015-06-27', '2017-10-22']",4_1,c
4_15,2,2,0,0,room,260,1,4,4,15,True,True,They bring the whole table to your room so you can eat with a view,2016-09-22,0.15030473470687866,"[0, 135, 780, 1040, 1272]",0.15173084325241193,"['2015-06-27', '2017-10-22']",4_1,c
4_16,2,1,0,1,room,260,1,4,4,16,False,True,From preping your bubble bath in the in room spa jucuzi preping your bagged lunch for the next days adventure to knowing my favorite snack and delivering fresh popcorn he was on point and super friendly,2016-12-12,0.13333117961883545,"[0, 135, 780, 1040, 1272]",0.15173084325241193,"['2015-06-27', '2017-10-22']",4_1,c
4_17,2,1,0,1,room,260,1,4,4,17,False,True,They really do wait on you hand and foot at Le BlancThe Terrace for lunch was the best place for lunch,2017-03-19,0.14503800868988034,"[0, 135, 780, 1040, 1272]",0.15173084325241193,"['2015-06-27', '2017-10-22']",4_1,c
4_18,0,2,2,0,room,260,1,4,4,18,True,False,All of the other 5 star resorts we have stayed at mentioned above come standard with balconies you can sit on so it is a good thing to note but not a deal breaker,2017-05-02,0.08630138635635376,"[0, 135, 780, 1040, 1272]",0.15173084325241193,"['2015-06-27', '2017-10-22']",4_1,c
4_19,2,2,0,0,room,260,1,4,4,19,True,True,We came back to find our Tub filled champagne roses and balloons filled the ceiling,2017-09-05,0.14120841026306152,"[0, 135, 780, 1040, 1272]",0.15173084325241193,"['2015-06-27', '2017-10-22']",4_1,c
4_20,1,0,1,2,room,260,2,4,4,20,False,False,The staff is super nice but it did not seem that there were enough of them to provide adequate attention to everyone on the pool deck,2017-12-04,0.17438679933547974,"[0, 135, 780, 1040, 1272]",0.19284249199045986,"['2017-10-26', '2019-03-09']",4_2,b
4_21,1,0,1,2,room,260,2,4,4,21,False,False,We went through the sauna then the hot medium and cold tubs which was very relaxing,2017-12-22,0.1672707200050354,"[0, 135, 780, 1040, 1272]",0.19284249199045986,"['2017-10-26', '2019-03-09']",4_2,b
4_22,1,0,1,2,room,260,2,4,4,22,False,False,The bars were all well stocked with premium liquor,2018-03-20,0.1751192808151245,"[0, 135, 780, 1040, 1272]",0.19284249199045986,"['2017-10-26', '2019-03-09']",4_2,b
4_23,2,2,0,0,room,260,2,4,4,23,True,True,We stayed at one of the Royal Honeymoon Suites Oceanfront on the 6th floor,2018-05-23,0.1781497597694397,"[0, 135, 780, 1040, 1272]",0.19284249199045986,"['2017-10-26', '2019-03-09']",4_2,b
4_24,2,2,0,0,room,260,2,4,4,24,True,True,Scented oils pillow and bath salt menu in the room,2018-06-04,0.16152334213256836,"[0, 135, 780, 1040, 1272]",0.19284249199045986,"['2017-10-26', '2019-03-09']",4_2,b
4_25,1,2,1,0,room,260,2,4,4,25,True,False,The ok first checked in and asked about the balcony room,2019-01-13,0.1667238473892212,"[0, 135, 780, 1040, 1272]",0.19284249199045986,"['2017-10-26', '2019-03-09']",4_2,b
4_26,1,1,1,1,room,260,3,4,4,26,False,False,There is an important difference between the food at the specialty restaurants and the one from the room service and pool beach areas,2019-03-26,-0.1663975715637207,"[0, 135, 780, 1040, 1272]",0.27100869543582484,"['2019-03-12', '2020-04-12']",4_3,
4_27,1,0,1,2,room,260,3,4,4,27,False,False,5 star resort but some room for improvement,2019-05-04,-0.2351793050765991,"[0, 135, 780, 1040, 1272]",0.27100869543582484,"['2019-03-12', '2020-04-12']",4_3,
4_28,2,2,0,0,room,260,3,4,4,28,True,True,The double jacuzi in the room is something I am used to after staying in Palace resorts,2019-05-31,-0.4946750402450562,"[0, 135, 780, 1040, 1272]",0.27100869543582484,"['2019-03-12', '2020-04-12']",4_3,
4_29,2,0,0,2,room,260,3,4,4,29,False,True,He came to our room late at night when I decided I wanted to try different soap,2019-06-10,-0.4914669394493103,"[0, 135, 780, 1040, 1272]",0.27100869543582484,"['2019-03-12', '2020-04-12']",4_3,
4_30,2,2,0,0,room,260,3,4,4,30,True,True,Once they realized how we like things they made sure it was that way every time we returned to our room,2019-07-16,-0.25552597641944885,"[0, 135, 780, 1040, 1272]",0.27100869543582484,"['2019-03-12', '2020-04-12']",4_3,
4_31,1,2,1,0,room,260,3,4,4,31,True,False,The steps leading to the tub can be slippery and my husband took a nasty fall on them,2019-09-24,-0.4943488836288452,"[0, 135, 780, 1040, 1272]",0.27100869543582484,"['2019-03-12', '2020-04-12']",4_3,
4_32,2,1,0,1,room,260,3,4,4,32,False,True,We usually do n’t order room service for dinner when we travel as we find at most places it ’s sub par,2019-09-28,-0.4950012266635895,"[0, 135, 780, 1040, 1272]",0.27100869543582484,"['2019-03-12', '2020-04-12']",4_3,
4_33,0,2,2,0,room,260,3,4,4,33,True,False,The rooms are a bit damp and wet,2019-11-05,-0.4952124357223511,"[0, 135, 780, 1040, 1272]",0.27100869543582484,"['2019-03-12', '2020-04-12']",4_3,
4_35,0,2,2,0,room,260,3,4,4,35,True,False,We were refused a room switch as well,2020-02-22,-0.3548113703727722,"[0, 135, 780, 1040, 1272]",0.27100869543582484,"['2019-03-12', '2020-04-12']",4_3,
5_0,2,2,0,0,facility,110,0,4,5,0,True,True,The only free wifi was in the lobby,2015-03-10,-0.4016974866390228,"[0, 885, 2140]",0.18295243004667855,"['2015-01-04', '2018-06-25 04:12:47']",5_0,a
5_1,2,2,0,0,facility,110,0,4,5,1,True,True,The gym was on the small and cramped side but there were a few options but based on my Crowne Plaza experience it is pretty poor overall,2016-05-09,-0.4946321249008178,"[0, 885, 2140]",0.18295243004667855,"['2015-01-04', '2018-06-25 04:12:47']",5_0,a
5_2,1,1,1,1,facility,110,0,4,5,2,False,False,While our room was great there was a lack of warmth from the staff at reception and the restaurant,2017-03-31,-0.4151000380516052,"[0, 885, 2140]",0.18295243004667855,"['2015-01-04', '2018-06-25 04:12:47']",5_0,a
5_3,1,1,1,1,facility,110,0,4,5,3,False,False,Perhaps coldly efficient is how I would explain reception,2017-03-31,0.1354994773864746,"[0, 885, 2140]",0.18295243004667855,"['2015-01-04', '2018-06-25 04:12:47']",5_0,a
5_4,1,1,1,1,facility,110,0,4,5,4,False,False,We immediately went back to reception and spoke to Stephen who apologised and within 10 minutes found us a room that we originally required,2017-04-30,-0.1839047968387604,"[0, 885, 2140]",0.18295243004667855,"['2015-01-04', '2018-06-25 04:12:47']",5_0,a
5_5,0,2,2,0,facility,110,0,4,5,5,True,False,Even the gym pool is sufficient for a short workout should you require,2017-07-23,-0.4799996316432953,"[0, 885, 2140]",0.18295243004667855,"['2015-01-04', '2018-06-25 04:12:47']",5_0,a
5_6,2,2,0,0,facility,110,0,4,5,6,True,True,No information in room showing hotel facilities,2018-03-19 11:16:45,-0.4980983436107636,"[0, 885, 2140]",0.18295243004667855,"['2015-01-04', '2018-06-25 04:12:47']",5_0,a
5_7,2,1,0,1,facility,110,0,4,5,7,False,True,There was no room service menu in the room when we checked in and we had to call reception to have one delivered,2018-03-20 18:34:05,-0.4935531914234162,"[0, 885, 2140]",0.18295243004667855,"['2015-01-04', '2018-06-25 04:12:47']",5_0,a
5_8,2,1,0,1,facility,110,0,4,5,8,False,True,We were wanting to print a travel document out in your small business centre adjacent to reception and had a lot of trouble getting any help at all,2018-04-30 08:52:30,-0.4875477850437164,"[0, 885, 2140]",0.18295243004667855,"['2015-01-04', '2018-06-25 04:12:47']",5_0,a
5_9,2,2,0,0,facility,110,0,4,5,9,True,True,Disappointing aspects included the lack of cups for water in the gym EVERY morning this was empty and I stayed for 3 nights no towels for the gym or sauna hotel cards continually not working kept no where near a phone or other cards as well as a quite archaic hairdryer in the rooms as well as no hair straighteners available at concierge,2018-05-26 06:21:04,-0.4983415603637695,"[0, 885, 2140]",0.18295243004667855,"['2015-01-04', '2018-06-25 04:12:47']",5_0,a
5_10,2,2,0,0,facility,110,1,4,5,10,True,True,Great Location great facilities close to shops and restaurants and if you are there for the football it ’s just around the corner,2018-08-18 00:00:00,0.4981914162635803,"[0, 885, 2140]",0.23149621783760255,"['2018-06-25 12:01:58', '2020-03-30 08:02:30']",5_1,
5_11,2,1,0,1,facility,110,1,4,5,11,False,True,Friendly staff at the front desk concierge and the entrance,2018-10-14 05:23:49,0.4991002082824707,"[0, 885, 2140]",0.23149621783760255,"['2018-06-25 12:01:58', '2020-03-30 08:02:30']",5_1,
5_12,1,0,1,2,facility,110,1,4,5,12,False,False,Very nice all round accommodation,2018-12-02 09:23:18,0.4821526408195496,"[0, 885, 2140]",0.23149621783760255,"['2018-06-25 12:01:58', '2020-03-30 08:02:30']",5_1,
5_13,2,2,0,0,facility,110,1,4,5,13,True,True,Warm welcome by reception staff and staff in general,2019-03-25 04:35:09,0.496964156627655,"[0, 885, 2140]",0.23149621783760255,"['2018-06-25 12:01:58', '2020-03-30 08:02:30']",5_1,
5_14,2,1,0,1,facility,110,1,4,5,14,False,True,accommodation service Excellent,2019-04-23 04:01:05,0.4941979646682739,"[0, 885, 2140]",0.23149621783760255,"['2018-06-25 12:01:58', '2020-03-30 08:02:30']",5_1,
5_15,2,2,0,0,facility,110,1,4,5,15,True,True,Reception staff are excellent,2019-07-26 02:08:10,0.4949817061424256,"[0, 885, 2140]",0.23149621783760255,"['2018-06-25 12:01:58', '2020-03-30 08:02:30']",5_1,
5_16,2,2,0,0,facility,110,1,4,5,16,True,True,The reception staff were very friendly helpful the room was spacious and attractive with plenty of towels and bath robes to borrow,2019-11-05 00:00:00,0.4998786449432373,"[0, 885, 2140]",0.23149621783760255,"['2018-06-25 12:01:58', '2020-03-30 08:02:30']",5_1,
5_17,2,2,0,0,facility,110,1,4,5,17,True,True,I enjoyed the upgrade and made full us of the gym,2019-12-11 05:06:31,0.4893434047698975,"[0, 885, 2140]",0.23149621783760255,"['2018-06-25 12:01:58', '2020-03-30 08:02:30']",5_1,
5_18,2,2,0,0,facility,110,1,4,5,18,True,True,Staff were very friendly and exceptionally helpful from the concierge reception restaurant staff and the wonderful Club Lounge Concierge,2019-12-21 11:57:04,0.4995964169502258,"[0, 885, 2140]",0.23149621783760255,"['2018-06-25 12:01:58', '2020-03-30 08:02:30']",5_1,
5_19,2,0,0,2,facility,110,1,4,5,19,False,True,Excellent accommodation standard and location,2020-03-02 00:59:35,0.4978826642036438,"[0, 885, 2140]",0.23149621783760255,"['2018-06-25 12:01:58', '2020-03-30 08:02:30']",5_1,
6_0,2,1,0,1,reception,110,0,4,6,0,False,True,Hotel staff were all happy and helpful,2015-04-12,0.4942241311073303,"[0, 850, 2825, 5306]",0.339391653864972,"['2015-01-01', '2017-11-22 00:00:00']",6_0,b
6_1,2,2,0,0,reception,110,0,4,6,1,True,True,The staff at the desk were very helpful and were happy to help in anyway they could,2015-06-05,0.4983343482017517,"[0, 850, 2825, 5306]",0.339391653864972,"['2015-01-01', '2017-11-22 00:00:00']",6_0,b
6_2,2,1,0,1,reception,110,0,4,6,2,False,True,Helpful friendly staff,2015-07-13,0.4992976188659668,"[0, 850, 2825, 5306]",0.339391653864972,"['2015-01-01', '2017-11-22 00:00:00']",6_0,b
6_3,2,1,0,1,reception,110,0,4,6,3,False,True,Lots of shop cafe and restaurant around by minute walk Staff very friendly concierge is well organised,2015-12-22,0.4991973042488098,"[0, 850, 2825, 5306]",0.339391653864972,"['2015-01-01', '2017-11-22 00:00:00']",6_0,b
6_4,2,1,0,1,reception,110,0,4,6,4,False,True,Highly recommend it for location and friendly staff,2016-04-05,0.499371588230133,"[0, 850, 2825, 5306]",0.339391653864972,"['2015-01-01', '2017-11-22 00:00:00']",6_0,b
6_5,1,0,1,2,reception,110,0,4,6,5,False,False,Nice Rooms and Service,2016-07-08,0.4988258481025696,"[0, 850, 2825, 5306]",0.339391653864972,"['2015-01-01', '2017-11-22 00:00:00']",6_0,b
6_6,1,0,1,2,reception,110,0,4,6,6,False,False,The hotel provided all the service he needed,2016-12-14,0.4151300191879273,"[0, 850, 2825, 5306]",0.339391653864972,"['2015-01-01', '2017-11-22 00:00:00']",6_0,b
6_7,2,1,0,1,reception,110,0,4,6,7,False,True,Every staff member you pass smiles and says hello,2017-05-26,0.4364588260650635,"[0, 850, 2825, 5306]",0.339391653864972,"['2015-01-01', '2017-11-22 00:00:00']",6_0,b
6_8,2,1,0,1,reception,110,0,4,6,8,False,True,Great location Friendly staff Clean comfortable,2017-09-11,0.499568521976471,"[0, 850, 2825, 5306]",0.339391653864972,"['2015-01-01', '2017-11-22 00:00:00']",6_0,b
6_9,2,1,0,1,reception,110,0,4,6,9,False,True,The staff were exceptional and the room was comfortable,2017-09-15,0.4993802309036255,"[0, 850, 2825, 5306]",0.339391653864972,"['2015-01-01', '2017-11-22 00:00:00']",6_0,b
6_10,1,2,1,0,reception,110,1,4,6,10,True,False,Otherwise nice and clean room good service and the car was there to jump in when I was going to leave,2017-12-24 00:55:47,0.3045986294746399,"[0, 850, 2825, 5306]",0.28474716465419514,"['2017-11-22 06:59:51', '2018-12-11 10:59:32']",6_1,b
